Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId,Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"206","3","0","At the *municipal* level?  There are 27 municipalities in my county alone ... and we don't even have a machine-readable master list for my town.  (I don't even know that we have that list at all ... we've spent the last 6 years that I've been a Town Commissioner trying to get much of our documentation standardized & in digital form)","2013-05-12 06:20:31","","263","263","3770","2013-05-12 06:13:38","Joe","2017-03-23 01:35:36","http://virtualsolar.org/","DC Metro Area","<p>Currently work as a Programmer/Analyst for the <a href=""http://umbra.nascom.nasa.gov"" rel=""nofollow"">Solar Data Analysis Center</a>, mostly focusing on the <a href=""http://virtualsolar.org/"" rel=""nofollow"">Virtual Solar Observatory</a>.  Assisted with the Space Physics community's <a href=""http://spase-group.org/"" rel=""nofollow"">Space Physics Archive Search &amp; Extract</a>.  </p>

<p>I have a degree in Information Management, and have been spending the past few years trying to bridge the library &amp; science communities, including:</p>

<ul>
<li>Secretary for ASIS&amp;T's <a href=""http://www.asis.org/SIG/SIGSTI/sti.html"" rel=""nofollow"">Science and Technical Information SIG</a>; </li>
<li>Former member of AGU's <a href=""http://www.agu.org/focus_group/essi/"" rel=""nofollow"">Earth and Space Science Informatics</a> focus group (but threw election for Secretary after seeing the AGU's response to the <a href=""http://www.whitehouse.gov/administration/eop/ostp/library/publicaccess"" rel=""nofollow"">OSTP RFI on public access to publications</a>; quit AGU when I realized they called themselves a 'publisher' and not a 'society' in that response);  I ran the 'ESSI message board' at the fall meeting &amp; circulated a petition in 2011 to 'Free the AGU Session Data'</li>
<li>Participated in <a href=""http://sites.nationalacademies.org/PGA/brdi/PGA_080121"" rel=""nofollow"">BRDI's meeting on Data Citation</a> and have done a number of presentations related to the recommendation for <a href=""http://docs.virtualsolar.org/wiki/Citation"" rel=""nofollow"">Landing Pages</a>.</li>
<li>Currently working w/ Todd King on documenting <a href=""http://virtualsolar.org/vocab"" rel=""nofollow"">vocabulary used to discuss scientific data systems</a> as a side project.</li>
<li>Have helped organize of the <a href=""http://asis.org/rdap/"" rel=""nofollow"">Research Data Access &amp; Preservation</a> summit and the <a href=""http://dcbpw.org/"" rel=""nofollow"">DC-Baltimore Perl Workshop</a></li>
</ul>

<p>Also was a <a href=""http://UpperMarlboroMd.gov/"" rel=""nofollow"">municipal elected official</a> from 2008 to 2014.</p>
","69","949","2","","","","48394","3","1","","","2013-05-08 19:14:56","","14","92","<p>I've found a list of government forms at the US federal level by looking at the <a href=""http://www.reginfo.gov/public/do/PRAXML"">OIRA PRA Information Collections XML file</a>. Is there a list of similar forms at the state/local level for the US?</p>
","26","","193","","2013-05-09 13:38:38","2013-05-09 20:43:53","Is there a list of all municipal government forms in a machine readable format?","<usa><government>","2","4","1","",""
"207","3","0","And when I saw the question, I thought you were looking for something like the [NLC categories](http://www.nlc.org/build-skills-and-networks/resources/cities-101/city-structures/forms-of-municipal-government) ... my town is 'Council-Manager' by that scheme, but '[Strong Mayor](http://www.mdmunicipal.org/index.aspx?NID=417)' by MML's classifications, even though our mayor isn't elected separately (it's a decision of the board, non-rotating for the 2 year term).","2013-05-12 06:25:50","","263","263","3770","2013-05-12 06:13:38","Joe","2017-03-23 01:35:36","http://virtualsolar.org/","DC Metro Area","<p>Currently work as a Programmer/Analyst for the <a href=""http://umbra.nascom.nasa.gov"" rel=""nofollow"">Solar Data Analysis Center</a>, mostly focusing on the <a href=""http://virtualsolar.org/"" rel=""nofollow"">Virtual Solar Observatory</a>.  Assisted with the Space Physics community's <a href=""http://spase-group.org/"" rel=""nofollow"">Space Physics Archive Search &amp; Extract</a>.  </p>

<p>I have a degree in Information Management, and have been spending the past few years trying to bridge the library &amp; science communities, including:</p>

<ul>
<li>Secretary for ASIS&amp;T's <a href=""http://www.asis.org/SIG/SIGSTI/sti.html"" rel=""nofollow"">Science and Technical Information SIG</a>; </li>
<li>Former member of AGU's <a href=""http://www.agu.org/focus_group/essi/"" rel=""nofollow"">Earth and Space Science Informatics</a> focus group (but threw election for Secretary after seeing the AGU's response to the <a href=""http://www.whitehouse.gov/administration/eop/ostp/library/publicaccess"" rel=""nofollow"">OSTP RFI on public access to publications</a>; quit AGU when I realized they called themselves a 'publisher' and not a 'society' in that response);  I ran the 'ESSI message board' at the fall meeting &amp; circulated a petition in 2011 to 'Free the AGU Session Data'</li>
<li>Participated in <a href=""http://sites.nationalacademies.org/PGA/brdi/PGA_080121"" rel=""nofollow"">BRDI's meeting on Data Citation</a> and have done a number of presentations related to the recommendation for <a href=""http://docs.virtualsolar.org/wiki/Citation"" rel=""nofollow"">Landing Pages</a>.</li>
<li>Currently working w/ Todd King on documenting <a href=""http://virtualsolar.org/vocab"" rel=""nofollow"">vocabulary used to discuss scientific data systems</a> as a side project.</li>
<li>Have helped organize of the <a href=""http://asis.org/rdap/"" rel=""nofollow"">Research Data Access &amp; Preservation</a> summit and the <a href=""http://dcbpw.org/"" rel=""nofollow"">DC-Baltimore Perl Workshop</a></li>
</ul>

<p>Also was a <a href=""http://UpperMarlboroMd.gov/"" rel=""nofollow"">municipal elected official</a> from 2008 to 2014.</p>
","69","949","2","","","","48394","3","1","","","2013-05-08 19:14:56","","14","92","<p>I've found a list of government forms at the US federal level by looking at the <a href=""http://www.reginfo.gov/public/do/PRAXML"">OIRA PRA Information Collections XML file</a>. Is there a list of similar forms at the state/local level for the US?</p>
","26","","193","","2013-05-09 13:38:38","2013-05-09 20:43:53","Is there a list of all municipal government forms in a machine readable format?","<usa><government>","2","4","1","",""
"351","399","0","does section 508 count?","2013-05-16 07:08:01","","263","263","3770","2013-05-12 06:13:38","Joe","2017-03-23 01:35:36","http://virtualsolar.org/","DC Metro Area","<p>Currently work as a Programmer/Analyst for the <a href=""http://umbra.nascom.nasa.gov"" rel=""nofollow"">Solar Data Analysis Center</a>, mostly focusing on the <a href=""http://virtualsolar.org/"" rel=""nofollow"">Virtual Solar Observatory</a>.  Assisted with the Space Physics community's <a href=""http://spase-group.org/"" rel=""nofollow"">Space Physics Archive Search &amp; Extract</a>.  </p>

<p>I have a degree in Information Management, and have been spending the past few years trying to bridge the library &amp; science communities, including:</p>

<ul>
<li>Secretary for ASIS&amp;T's <a href=""http://www.asis.org/SIG/SIGSTI/sti.html"" rel=""nofollow"">Science and Technical Information SIG</a>; </li>
<li>Former member of AGU's <a href=""http://www.agu.org/focus_group/essi/"" rel=""nofollow"">Earth and Space Science Informatics</a> focus group (but threw election for Secretary after seeing the AGU's response to the <a href=""http://www.whitehouse.gov/administration/eop/ostp/library/publicaccess"" rel=""nofollow"">OSTP RFI on public access to publications</a>; quit AGU when I realized they called themselves a 'publisher' and not a 'society' in that response);  I ran the 'ESSI message board' at the fall meeting &amp; circulated a petition in 2011 to 'Free the AGU Session Data'</li>
<li>Participated in <a href=""http://sites.nationalacademies.org/PGA/brdi/PGA_080121"" rel=""nofollow"">BRDI's meeting on Data Citation</a> and have done a number of presentations related to the recommendation for <a href=""http://docs.virtualsolar.org/wiki/Citation"" rel=""nofollow"">Landing Pages</a>.</li>
<li>Currently working w/ Todd King on documenting <a href=""http://virtualsolar.org/vocab"" rel=""nofollow"">vocabulary used to discuss scientific data systems</a> as a side project.</li>
<li>Have helped organize of the <a href=""http://asis.org/rdap/"" rel=""nofollow"">Research Data Access &amp; Preservation</a> summit and the <a href=""http://dcbpw.org/"" rel=""nofollow"">DC-Baltimore Perl Workshop</a></li>
</ul>

<p>Also was a <a href=""http://UpperMarlboroMd.gov/"" rel=""nofollow"">municipal elected official</a> from 2008 to 2014.</p>
","69","949","2","","","","48394","399","1","","","2013-05-16 04:51:51","","2","80","<p>Clearly, government agencies should default to observing the broader trends of API producers but are there particular best practices that a government API should follow?  </p>

<p><em>(Disclaimer - I am the Sr. API Strategist for GSA)</em></p>
","175","","46","","2013-05-16 19:58:49","2013-05-30 22:53:58","Are there best practices that government API producers should follow more so than non-government API producers?","<government><api><best-practice>","2","5","","",""
"557","609","1","Number of queries?  So a poorly designed API that makes you send 100 REST calls vs. one SOAP call is therefore 'higher traffic' ?","2013-05-24 19:30:59","","263","263","3770","2013-05-12 06:13:38","Joe","2017-03-23 01:35:36","http://virtualsolar.org/","DC Metro Area","<p>Currently work as a Programmer/Analyst for the <a href=""http://umbra.nascom.nasa.gov"" rel=""nofollow"">Solar Data Analysis Center</a>, mostly focusing on the <a href=""http://virtualsolar.org/"" rel=""nofollow"">Virtual Solar Observatory</a>.  Assisted with the Space Physics community's <a href=""http://spase-group.org/"" rel=""nofollow"">Space Physics Archive Search &amp; Extract</a>.  </p>

<p>I have a degree in Information Management, and have been spending the past few years trying to bridge the library &amp; science communities, including:</p>

<ul>
<li>Secretary for ASIS&amp;T's <a href=""http://www.asis.org/SIG/SIGSTI/sti.html"" rel=""nofollow"">Science and Technical Information SIG</a>; </li>
<li>Former member of AGU's <a href=""http://www.agu.org/focus_group/essi/"" rel=""nofollow"">Earth and Space Science Informatics</a> focus group (but threw election for Secretary after seeing the AGU's response to the <a href=""http://www.whitehouse.gov/administration/eop/ostp/library/publicaccess"" rel=""nofollow"">OSTP RFI on public access to publications</a>; quit AGU when I realized they called themselves a 'publisher' and not a 'society' in that response);  I ran the 'ESSI message board' at the fall meeting &amp; circulated a petition in 2011 to 'Free the AGU Session Data'</li>
<li>Participated in <a href=""http://sites.nationalacademies.org/PGA/brdi/PGA_080121"" rel=""nofollow"">BRDI's meeting on Data Citation</a> and have done a number of presentations related to the recommendation for <a href=""http://docs.virtualsolar.org/wiki/Citation"" rel=""nofollow"">Landing Pages</a>.</li>
<li>Currently working w/ Todd King on documenting <a href=""http://virtualsolar.org/vocab"" rel=""nofollow"">vocabulary used to discuss scientific data systems</a> as a side project.</li>
<li>Have helped organize of the <a href=""http://asis.org/rdap/"" rel=""nofollow"">Research Data Access &amp; Preservation</a> summit and the <a href=""http://dcbpw.org/"" rel=""nofollow"">DC-Baltimore Perl Workshop</a></li>
</ul>

<p>Also was a <a href=""http://UpperMarlboroMd.gov/"" rel=""nofollow"">municipal elected official</a> from 2008 to 2014.</p>
","69","949","2","","","","48394","609","1","","","2013-05-24 18:37:54","","5","138","<p>I'm unable to find very much data about the usage of APIs from United States federal agencies. Which APIs that have been released have the highest traffic number in terms of queries, and/or implementation? </p>
","26","","70","","2015-03-31 18:45:08","2015-03-31 18:45:08","US Government API Usage","<data-request><usa><government><api>","1","7","3","",""
"434","390","0","I agree completely. If this question is out of scope, I would understand why it was downvoted. I can't understand what's wrong with my question without an explanation. The SE format only works when people communicate. Edit: Thanks for your edit, I didn't see it until now.","2013-05-21 22:57:19","","276","276","1068","2013-05-12 13:21:01","CaesiumFarmer","2016-04-01 14:56:47","","","","12","19","1","https://www.gravatar.com/avatar/2bbcb0277c6e22728cd88b9817a591fe?s=128&d=identicon&r=PG&f=1","","","2677924","390","1","","","2013-05-16 03:26:24","","4","140","<p>I have become very interested in <a href=""http://en.wikipedia.org/wiki/Genetic_algorithm"" rel=""nofollow"">genetic algorithms</a> or <strong>GAs</strong> (which are not necessarily related in any way to genetics or genomics; see link). This algorithmic method of searching is very well-suited to large datasets. There are Open Source projects like the <a href=""https://github.com/encog"" rel=""nofollow"">Encog Machine Learning Framework</a> that implement GAs. Wikipedia also makes claims about the wide range of fields that GAs have been applied to,</p>

<blockquote>
  <p>""Genetic algorithms find application in bioinformatics, phylogenetics,
  computational science, engineering, economics, chemistry,
  manufacturing, mathematics, physics, pharmacometrics and other fields.""</p>
</blockquote>

<p>I am wondering if there have been any studies that have applied GAs to Open Data. <a href=""https://explore.data.gov/catalog/raw?category=Manufactures&amp;utf8=%E2%9C%93"" rel=""nofollow"">Manufacturing</a> datasets are available on the <a href=""http://www.data.gov/"" rel=""nofollow"">Data.gov</a> website, and I'm sure there are datasets out there somewhere for each of those other fields. I realize that not all research publications can be accessed for free, but I'm happy with just abstractions or summaries of projects.</p>

<p><strong>Have any studies applied GAs to Open Data? If so, please provide pointers to them in your answer.</strong></p>
","276","","244","","2014-11-25 13:02:37","2014-11-25 13:02:37","Have genetic algorithms been applied to Open Data?","<data.gov><big-data>","1","2","2","",""
"901","888","0","Yes, I have contacted the state and the city (yep, this question applies to multiple real-world situations!) through their Socrata portals, e-mail, and even Twitter.  What few answers have come back from them about open data *rules* (as opposed to best practices) have been confusing or misleading.  I have not yet filed FOIA requests, although that may be next.  Finally, there is a new ""open data policy"" from FedGov (see the PDF listed in the link above), but it's not clear that this has the force of law behind it, nor how a Federal policy interacts with state/city regulations, if at all.","2013-07-12 17:07:23","","284","284","286","2013-05-12 23:05:15","Asparagirl","2017-04-11 20:58:09","","Mill Valley, CA","<p>Full-time mama, part-time web geek</p>
","5","352","1","","","38","30574","888","1","","","2013-07-12 02:06:11","","3","87","<p>Consider the following not-so-hypothetical situation:</p>

<p>A state or city government has, for many years now, released a certain data set in various ""old school"" formats, such as a printed book or microfiche or microfilm, and may even be providing updates in those old formats from time to time.  They clearly already have a digitized, searchable version of this same data set from which the prints are routinely made, and which they use internally for look-ups of certain records.  There are no known privacy reasons why this data set cannot be further released to the public.</p>

<p>Under President Obama's new May 2013 directive on open data...</p>

<p><a href=""http://www.whitehouse.gov/the-press-office/2013/05/09/obama-administration-releases-historic-open-data-rules-enhance-governmen"" rel=""nofollow"">http://www.whitehouse.gov/the-press-office/2013/05/09/obama-administration-releases-historic-open-data-rules-enhance-governmen</a></p>

<p>...isn't it now incumbent upon the city or state to release this data set to a private citizen or constituent, if requested?  And to do so in a timely manner?</p>

<p>If the city or state refuses or stonewalls, or gives purposely misleading e-mail answers as to the release of this data set, what are the recourses available to a private citizen or constituent, to force compliance?</p>

<p>To whom can we complain if the data remains locked up?</p>
","284","","70","","2013-07-12 14:32:53","2013-07-15 21:24:11","Need clarification: if state or city gov releases data in non-open formats (i.e. book, microfiche), *must* they now also release it in CSV format?","<usa><government><city><foia><state>","2","3","1","",""
"10472","7141","0","I had a poke around for some metadata but it seems to be missing, is it possible that the height is in metres? You may have to contact the FTC to find out","2016-02-24 12:37:07","","312","312","436","2013-05-15 08:30:54","iant","2017-04-19 12:51:48","http://www.ianturton.com","Worthing, United Kingdom","<p>I am a part time GIS consultant with <a href=""http://astuntechnology.com"" rel=""nofollow"">Astun Technology</a> and  a self employed computational geographer. I am a <a href=""http://geotools.org"" rel=""nofollow"">GeoTools</a> developer in my spare time. I used to teach a course on open web standards at Penn State University.</p>
","1","24","0","https://i.stack.imgur.com/EQu58.gif?s=128&g=1","","50","195980","7141","1","","","2016-02-22 19:03:21","","1","10","<p>The strucht on the FCC's GIS tower information seems way off? Most of the cell towers are only 50-60' when they are clearly over 100' when you inspect them. </p>

<p>What is the StucHt information based on? Do I need to base it on some calculation like add 100' or something?</p>
","10329","","","","","2016-02-22 19:03:21","FCC ASR - Strucht Incorrect?","<geospatial><data.gov><fcc>","0","1","","",""
"10978","7765","0","https://usa.ipums.org/usa/sampdesc.shtml","2016-05-13 08:14:54","","334","334","1230","2013-05-21 19:07:07","Anthony Damico","2017-04-18 21:33:46","","","<p><a href=""http://ajdamico.com"" rel=""nofollow"">http://ajdamico.com</a></p>
","17","79","3","","","","1956621","7765","1","","","2016-05-13 06:19:28","","2","127","<p>I am currently working on a project where I am responsible for calculating the mean temperature and precipitation data across the USA.</p>

<p>My calculations are made for metro census data and county census data and it would be greate for me to add some information about population in those areas. The problem is that I can't find any data for metro areas that are older than 1970 and I need to have a data from 1950.</p>

<p>I am wondering if there is some dataset with demographic data on metro or county level that will have an information about population starting from 1950 or even older?</p>
","11336","","90","","2016-05-13 18:28:49","2016-05-15 14:35:56","USA census historical demographic data","<data.gov><us-census><census><demographics>","2","1","","",""
"13584","10374","1","http://www.asdfree.com/2014/03/analyze-national-household-travel.html","2017-01-04 14:40:43","","334","334","1230","2013-05-21 19:07:07","Anthony Damico","2017-04-18 21:33:46","","","<p><a href=""http://ajdamico.com"" rel=""nofollow"">http://ajdamico.com</a></p>
","17","79","3","","","","1956621","10374","1","","","2017-01-04 13:38:04","","5","41","<p>I am building an agent based traffic micro simulation and am looking for travel trip diaries of an individuals trips on a specific day. Usually, the trip will be done by origin, destination, mode of transport, and unique person. </p>

<p>The ones I am finding online are missing the micro level details of the origin and destination.</p>
","14875","","7037","","2017-01-04 14:46:16","2017-01-04 14:46:16","Travel Trip Diaries","<data-request><data.gov>","0","3","","",""
"14090","10817","0","http://www.asdfree.com/2014/10/analyze-public-libraries-survey-pls.html  ?","2017-03-12 13:50:03","","334","334","1230","2013-05-21 19:07:07","Anthony Damico","2017-04-18 21:33:46","","","<p><a href=""http://ajdamico.com"" rel=""nofollow"">http://ajdamico.com</a></p>
","17","79","3","","","","1956621","10817","1","","","2017-03-11 17:22:25","","4","15","<p>I am interested in data on the utilization of US libraries. Ideally I would like listings of libraries with locations, a complete listing of their available catalog of books, and a history of which books were checked out when. It's fine if the check out history is de-identified.</p>

<p>Is there a centralized place where this data is available rather than querying individual library systems which are usually organized at the county or city level?</p>
","15414","","15414","","2017-03-11 17:34:21","2017-03-11 17:34:21","Where Can I Find Library Utilization Data?","<data-request><usa><government>","0","1","2","",""
"1328","1305","1","if you're willing to work with the microdata, [the pums files have msas](http://www.asdfree.com/search/label/united%20states%20decennial%20census%20public%20use%20microdata%20sample%20%28pums%29).","2013-11-20 17:00:46","","334","334","1230","2013-05-21 19:07:07","Anthony Damico","2017-04-18 21:33:46","","","<p><a href=""http://ajdamico.com"" rel=""nofollow"">http://ajdamico.com</a></p>
","17","79","3","","","","1956621","1305","1","1310","","2013-11-20 03:33:55","","5","159","<p>If you go to the web page for the 2000 Census:</p>

<p><a href=""https://www.census.gov/main/www/cen2000.html"" rel=""nofollow"">https://www.census.gov/main/www/cen2000.html</a></p>

<p>they don't list MSA's anywhere. If you click on ""FactFinder"", it just links to the Factfinder for the 2010 Census. The Demographic Profiles are just either for the whole country or at the state level, not the MSA level. Is it still possible to get these data?</p>

<p>The raw data</p>

<p><a href=""http://www2.census.gov/census_2000/datasets/Summary_File_1/"" rel=""nofollow"">http://www2.census.gov/census_2000/datasets/Summary_File_1/</a></p>

<p>are just as the state level too. Is there a way to get 2000 data through the FactFinder? Is there a tutorial on the Factfinder? It seems so hard to use!</p>
","1515","","18","","2015-03-13 20:29:42","2015-07-16 15:26:33","Is it still possible to download Census 2000 data at the level of the Metropolitan Statistical Area?","<usa><data.gov><us-census>","2","3","1","",""
"1420","1408","1","[this website](http://asdfree.com) might be a useful place to start ;)","2014-01-01 19:57:24","","334","334","1230","2013-05-21 19:07:07","Anthony Damico","2017-04-18 21:33:46","","","<p><a href=""http://ajdamico.com"" rel=""nofollow"">http://ajdamico.com</a></p>
","17","79","3","","","","1956621","1408","1","1409","","2013-12-31 16:45:37","","12","1478","<p>Is the raw data of US Census or BLS available?</p>

<p>By raw I mean the datapoints that later comprise the summary tables. For instance, the average employment by firm size. Apart from means that you can find in official publications, is it possible to get this as firms' anonymized responses?</p>

<p>That would allow additional operations with data, like finding variance and distribution of employment across firm sizes in particular industries and geographies. And in general, the raw data can say much more about subjects than the aggregated does.</p>
","1052","","18","","2015-03-13 20:30:26","2015-03-14 09:15:01","Raw data from US Census and BLS","<usa><data.gov><us-census>","6","2","4","",""
"1952","1949","1","i'd say these already are open data.  importing them into a single file would take maybe an hour of coding in R..","2014-04-24 00:35:26","","334","334","1230","2013-05-21 19:07:07","Anthony Damico","2017-04-18 21:33:46","","","<p><a href=""http://ajdamico.com"" rel=""nofollow"">http://ajdamico.com</a></p>
","17","79","3","","","","1956621","1949","1","3328","","2014-04-23 19:29:41","","5","130","<p>Does anyone know of anyone else who has compiled a machine-readable set of the IRS's SOI Tax Stats - Historical Table 2, i.e., <a href=""http://www.irs.gov/uac/SOI-Tax-Stats-Historic-Table-2"" rel=""nofollow"">these</a>? </p>

<p>The .xls files available from the IRS are crosstabbed and contain multiple subcategories. Difficult to translate to something database compliant for analysis.</p>
","1151","","70","","2015-04-09 14:37:29","2015-04-09 14:37:29","IRS Statistics of Income, machine-readable","<data-request><usa><government><economics><irs>","2","3","0","",""
"1781","1824","0","hi if american factfinder doesn't have the stats you need, you can get started with [the acs 5-year microdata quickly here](http://www.asdfree.com/search/label/american%20community%20survey%20%28acs%29) or perhaps [the pums files](http://www.asdfree.com/search/label/united%20states%20decennial%20census%20public%20use%20microdata%20sample%20%28pums%29).","2014-03-23 01:08:33","","334","334","1230","2013-05-21 19:07:07","Anthony Damico","2017-04-18 21:33:46","","","<p><a href=""http://ajdamico.com"" rel=""nofollow"">http://ajdamico.com</a></p>
","17","79","3","","","","1956621","1824","1","","","2014-03-22 11:49:10","","5","587","<p>I am trying to do a study about New York City. I need to know different information about every block level in New York. But I couldn't find updated information. </p>

<p>I looked for specific information on : 
<a href=""http://www.census.gov/"" rel=""nofollow"">http://www.census.gov/</a> </p>

<p>I found these datasets but it seems like very old between 2000-2010. 
<a href=""http://www2.census.gov/geo/tiger/TIGER2010/TABBLOCK/2010/"" rel=""nofollow"">http://www2.census.gov/geo/tiger/TIGER2010/TABBLOCK/2010/</a></p>

<p>Where can I find data about demography, poverty, relevant information about NY Citizens (every block), Not just in general as shown <a href=""http://www.census.gov/geo/reference/guidestloc/st36_ny.html"" rel=""nofollow"">here</a></p>

<p>Can anyone brief me what is <a href=""http://www.census.gov/geo/reference/geoguide.html"" rel=""nofollow"">census 2010 datasets</a> ?  Is it what I need to look for ? </p>
","2514","","754","","2015-05-07 05:32:36","2015-05-07 05:32:36","Census data at every block level in US cities","<usa><data.gov><us-census>","3","2","1","",""
"7078","2163","0","is there any reason you're messing with the api when you could just download the whole data set?  http://www.asdfree.com/search/label/fda%20adverse%20event%20reporting%20system%20%28faers%29","2015-03-27 11:18:32","","334","334","1230","2013-05-21 19:07:07","Anthony Damico","2017-04-18 21:33:46","","","<p><a href=""http://ajdamico.com"" rel=""nofollow"">http://ajdamico.com</a></p>
","17","79","3","","","","1956621","2163","1","","","2014-06-04 16:34:12","","1","130","<p>I get error when attempting to use count=patient.drug.openfda.manufacturer_name.exact without including the filter by field like in search=patient.drug.openfda.pharm_class_epc:""nonsteroidal+anti-inflammatory+drug . 
And, even if I add a filter by field, the api only returns the top 100 manufacturers. </p>

<p>When I add the limit keyword to get more than 100, I get up to the first 1000 (&amp;limit=1000&amp;skip=0), but then refuses to support the search for the second page of 1000 (&amp;limit=1000&amp;skip=1000). If says that the skip term is not supported in count queries.</p>
","2964","","70","","2015-03-27 10:03:32","2015-03-27 10:03:32","How to get total count of adverse effects events by manufacturer in openFDA?","<api><government><openfda>","2","2","1","",""
"3839","3723","0","it might be easier to [download the whole data set to your computer](http://www.asdfree.com/search/label/fda%20adverse%20event%20reporting%20system%20%28faers%29) and just work with it there.","2014-09-30 11:19:52","","334","334","1230","2013-05-21 19:07:07","Anthony Damico","2017-04-18 21:33:46","","","<p><a href=""http://ajdamico.com"" rel=""nofollow"">http://ajdamico.com</a></p>
","17","79","3","","","","1956621","3723","1","3725","","2014-09-29 22:37:38","","1","103","<p>I have performed a query. I was planning to get the adverse report based on medicine name and age. So I did this"" <a href=""https://api.fda.gov/drug/event.json?search=patient.drug.openfda.brand_name:advil+AND+patient.patientonsetage:64&amp;limit=5"" rel=""nofollow"">https://api.fda.gov/drug/event.json?search=patient.drug.openfda.brand_name:advil+AND+patient.patientonsetage:64&amp;limit=5</a>"". I just want to know that whether I have wrote the right query or not. Please help me in this case. I have gone through the JSON data. I was convinced that the data was right. But I want to make sure from openFDA people or the others who is using openFDA API like me. Thank you in advance. </p>
","3702","","","","","2014-09-30 22:53:15","Is it the right query on what I am looking for in openFDA?","<api><data.gov><openfda><json>","1","3","1","",""
"8177","5871","0","https://www.whitehouse.gov/omb/budget/Historicals","2015-08-25 22:57:34","","334","334","1230","2013-05-21 19:07:07","Anthony Damico","2017-04-18 21:33:46","","","<p><a href=""http://ajdamico.com"" rel=""nofollow"">http://ajdamico.com</a></p>
","17","79","3","","","","1956621","5871","1","","","2015-08-25 18:35:38","","4","24","<p>I'm looking at changes in federal spending on cities since 1970, in ten year intervals. Ideally, this data would be in two parts: 1) payments to cities that they could spend as they wish and 2) total federal support for cities including grants for specific purposes. I'm looking both for total dollar amounts and as a percentage of city spending.</p>

<p>I'm also looking for comparable figures of cities by US state. </p>

<p>My belief is that federal and state support for cities has declined, but I need to demonstrate or refute that claim. Any advice for a step in the right direction is helpful, thank you!</p>
","8416","","","","","2015-08-25 18:35:38","I'm trying to find the amount of federal funding allocated to US cities since 1970. Blocks grants and earmarked funding","<data.gov>","0","1","1","",""
