Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"4132","1","","","2014-12-04 00:05:37","","6","119","<p><a href=""http://catalog.data.gov/api/3/action/organization_list"" rel=""nofollow"">This file</a> is supposed to be giving the JSON format of all the organizations present in <a href=""http://data.gov"" rel=""nofollow"">Data.gov</a> as per the CKAN API documentation. However, that file gives an HTTP 400 (Bad request) error.</p>

<p>Is there a way to search the datasets of all Federal government organization type?</p>
","4147","","244","","2014-12-21 21:13:05","2015-03-04 12:03:44","The Data.gov organization_list CKAN API is not working","<data.gov><ckan>","1","4","","","","4147","31","2014-12-04 00:05:37","Ram","2014-12-04 00:05:37","","","","0","0","0","","","","5431678"
"4163","1","","","2014-12-10 19:22:38","","3","116","<p>I have contacted data.gov numerous times about a project I am developing for a client.  I have only received back one vague email requesting more information, but no reply since.  Basically I need to interact with one of government sites that I can not find api for.  Currently I have to copy the output data into a excel file for each city the project end user would request.  </p>

<p>As you can imagine that's massive.  Is there a way to send the inputted request to the government site get the returned data and pass it along to my other api then output the results to the end user?  Any help would be greatly appreciated.</p>
","4193","","1667","","2014-12-16 06:47:14","2014-12-16 06:47:14","Accessing datasets from HUD and VA data portal sites","<data.gov>","1","8","","","","4193","16","2014-12-10 19:22:38","Trainingday","2015-01-23 04:41:18","","","","0","0","0","https://www.gravatar.com/avatar/50a48f4cd912ba6c240be91c5c16cc1a?s=128&d=identicon&r=PG&f=1","","","5318379"
"4164","1","","","2014-12-10 22:21:47","","8","1323","<p>I'm trying to locate the raw data from FedBizOpps or an API to the daily information. On their site they provide a link, but the page is a 404. </p>

<p><em>Is there a way to download all active electronic notice information from FBO in a machine-readable format?
To further transparency and support the Open Government Initiative, FedBizOpps created a weekly XML file that contains all active Opportunities (Presolicitations, Combined Synopsis/Solicitations, Awards, etc) which is accessible from the Data.gov Raw Data Catalog located at <a href=""http://www.data.gov/catalog/raw"">http://www.data.gov/catalog/raw</a>. This file was designed to streamline data presentation outside the system. Click here if you are interested in an incremental view of the active FedBizOpps notices.</em></p>
","4195","","70","","2015-03-27 11:40:18","2015-03-27 11:40:18","FedBizopps Raw Data - API","<data-request><data.gov><api-request><business><fbo.gov>","1","2","","","","4195","41","2014-12-10 22:21:47","Mike A","2014-12-10 22:21:47","","","","0","0","0","","","","5467325"
"4179","1","","","2014-12-12 12:24:27","","6","546","<p>I am a software engineering student who is thinking to build a Dashboard for ER waiting times. Potentially it could tell your whether a longer trip could still save you time. There's currently no way of knowing what the waiting times are for the ER in the various public hospitals. There is an inefficient distribution of ER resources with unnecessarily long waiting times for ER patients. I am wondering if there is any liberated waiting room data (e.g. tracks bed vacancies across the country's hospitals)? Thanks!</p>
","4206","","754","","2015-03-03 04:29:51","2015-03-03 04:29:51","Is there any open data for Emergency Room waiting time?","<data-request><government><healthcare>","1","1","","","","4206","31","2014-12-12 12:24:27","Victor Leung","2014-12-12 12:24:27","","","","0","0","0","","","","5476009"
"4192","1","","","2014-12-16 05:58:42","","4","82","<p>I am interested in collecting financial data of Governments to analyse the Revenue and Expenditure against their Budgets. Ex:- <a href=""https://openreporting.com"" rel=""nofollow"">OpenReporting.com</a>, <a href=""http://OpenGov.com"" rel=""nofollow"">OpenGov.com</a>.. I have tried to find publicly available data sets from Governments but the success rate was very low. Are you aware of any such publicly available data sets of financial information with lowest level details going up to the transaction levels? If so please list them...</p>
","4228","","2075","","2015-04-28 18:40:39","2015-04-29 11:20:04","Which Governments publish their Ledgers and Accounts?","<data-request><government><finance>","2","0","1","","","4228","121","2014-12-16 05:49:47","Faiz","2015-05-07 12:30:36","http://about.me/vpfaiz","India","<p>Microsoft BI developer.</p>
","0","1","0","","","34","30418"
"4224","1","","","2014-12-23 00:52:05","","6","57","<p>I have a question about the Wage and Hour Compliance Action Data of the Department of Labor's Wage and Hour division: </p>

<pre><code>http://prd-enforce-xfr-02.dol.gov/data_catalog/WHD/whd_whisard_20141105.csv.zip
</code></pre>

<p>Does anyone know what specifically is covered in the <code>flsa_bw_atp_amt</code> field of the database and how it's different from the fields, <code>flsa_mw_bw_atp_amt</code> and <code>flsa_ot_bw_atp_amt</code>? 
I know it means backwages agreed to pay under Fair Labor Standards Act, but I'm wondering how it differs from the other fields that also cover backwages under the same act. The data dictionary is not specific. </p>

<p>If I want to add up all the backwages collected under the Fair Labor Standards Act, what fields should I add up?</p>
","4282","","1511","","2015-09-29 09:43:54","2015-09-29 09:43:54","DOL Wage and Hour data: Counting backwages under Fair Labor Standards Act","<data.gov><government><csv><analysis><labor>","1","0","","","","4282","31","2014-12-23 00:52:05","Anna Boiko-Weyrauch","2015-01-07 17:20:57","","","","0","0","0","","","","5525358"
"4225","1","","","2014-12-23 03:54:41","","7","168","<p>Sometimes when I try to download a data zip file I see a popup that states like this:</p>

<blockquote>
  <p>""Under law, public use data collected and distributed by the National Center for Education Statistics (NCES) may be used only for statistical purposes. Any effort to determine the identity of any reported case by public-use data users is prohibited by law.""</p>
</blockquote>

<p>Can I put the contents of this data on a website?</p>

<p>What does this sentence mean?
""Any effort to determine the identity of any reported case by public-use data users is prohibited by law""</p>
","4283","","1511","","2014-12-23 07:49:47","2015-01-05 17:20:37","Gov data may be used only for statistical purposes?","<data.gov><legal>","2","1","","","","4283","36","2014-12-23 03:54:41","Tony","2015-01-25 17:35:22","","","","0","0","0","","","","5525738"
"4239","1","","","2014-12-29 17:43:56","","2","77","<p>I am looking for the surface area, and the number of premises for each UK district. The districts should be listed with their <a href=""https://en.wikipedia.org/wiki/ONS_coding_system"" rel=""nofollow"">ONS codes</a>.</p>

<hr>

<p>Rationale: I am trying to process and aggregate <a href=""http://stakeholders.ofcom.org.uk/binaries/research/infrastructure/2014/Mobile_local_authority.csv"" rel=""nofollow"">Ofcom data for mobile network coverage</a> in the UK. For the districts of the UK, they list</p>

<ul>
<li>the ratio of the surface area with signal</li>
<li>the ratio of premises with signal</li>
</ul>

<p>for each of UK's four major mobile network operators (Vodafone, O2, Three, EE). Unfortunately, Ofcom doesn't mention the totals (or at least i haven't found them).</p>

<hr>

<p>Note: The Ofcom data is actually not distributed across UK <em>districts</em> throughout. Instead, it uses various levels of non-overlapping administrative units:</p>

<ul>
<li>All districts of Wales, Scotland and Northern Ireland</li>
<li>All 'Unitary Authorities' in England</li>
<li>All metropolitan districts in England</li>
<li>All counties in England with county councils ('shires')</li>
<li>Greater London is a single row.</li>
</ul>

<p>Luckily they are all listed with their administrative ONS codes (with the exception of greater London which is listed with an extra code '00-London'), so it should be straightforward to reproduce the Ofcom aggregation.</p>
","4324","","","","","2015-03-06 20:57:56","Where can i find the surface area and the number of premises for all UK districts?","<data-request><government><geospatial><uk><real-estate>","1","5","","","","4324","111","2014-12-29 15:40:42","Nils Toedtmann","2015-01-06 00:09:00","http://nils.toedtmann.net/","Berlin & London","<p>Sysadminning since 1995</p>
","0","0","0","https://i.stack.imgur.com/X9NcB.jpg?s=128&g=1","","","2516699"
"4240","1","4246","","2014-12-29 21:33:35","","7","901","<p>I'm fairly new to python, but I've been struggling to get anything more than ten results from a package_list request from Data.Gov's CKAN API.  Here's what I'm using:</p>

<pre><code>response = urlopen('http://catalog.data.gov/api/3/action/package_list')
assert response.code == 200

response_dict = json.loads(response.read())

assert response_dict['success'] is True
len(response_dict['result']['results'])
</code></pre>

<p>The result is only 10 datasets.  This is the same when I use package_search, it only returns the first ten results.  What am I doing wrong? I can't seem to find the answer in the CKAN documentation.</p>

<p>Any suggestions/help would be appreciated!</p>

<ul>
<li>Ben</li>
</ul>
","4326","","","","","2015-04-14 12:55:37","How do I get a full list of datasets available on Data.Gov using the CKAN API?","<data.gov><ckan>","2","0","1","","","4326","173","2014-12-29 21:26:37","Ben","2017-03-11 18:58:35","","Boston, MA, United States","<p>Data do-gooder and all scientist jack-of-all-trades.  Likes: Complicated problems with obtuse solutions, ArnoldC, community and cribbing Stackoverflow code.  Dislikes: Repetition, closed doors/minds, repetition.</p>
","0","0","0","https://www.gravatar.com/avatar/8a7f116c62e814cb6029d6aa6be7efc2?s=128&d=identicon&r=PG&f=1","","","5550130"
"4272","1","","","2015-01-05 22:36:17","","7","319","<p>More specifically I want to repeat this study for another city than Chicago: <a href=""http://blog.uber.com/chicagotaxicrime"" rel=""nofollow"">http://blog.uber.com/chicagotaxicrime</a> </p>

<p>The data for Chicago: <a href=""https://data.cityofchicago.org/Public-Safety/Crimes-2001-to-present/ijzp-q8t2"" rel=""nofollow"">https://data.cityofchicago.org/Public-Safety/Crimes-2001-to-present/ijzp-q8t2</a></p>

<p>Edit 1: Thanks guys for the great response! Although I forgot to mention that I was wondering if there was info on the number of crimes committed in taxi cabs (that was what I meant when I said ""location"", I should have been more specific).  </p>
","4367","","4368","","2015-01-06 20:22:12","2015-07-15 07:26:26","Does anyone know of a U.S. city that has crime data with location?","<data.gov><crime>","3","2","2","","","4367","36","2015-01-05 22:36:17","user4367","2015-01-05 22:36:17","","","","0","0","0","","","","5579485"
"4425","1","","","2015-02-04 04:54:14","","5","145","<p>I'm part of a local advocacy group working on getting local government to open up more data and adopt open data policies. We're also trying to raise awareness about the role open data plays in our city.</p>

<p>While we're setting up CKAN we'd also like to have a website that demonstrates the uses of open data (and related civic technology). What are the best practices for or successful examples of open data advocacy websites?</p>
","5382","","5382","","2015-02-04 05:28:54","2015-05-24 13:00:21","successful open data advocacy website","<data-request><government><best-practice>","2","1","4","","","5382","221","2015-01-08 05:30:07","Carl from Busbud","2017-04-12 23:25:25","http://busbud.com","Minnesota","<p>Hi! Travel lover here 🚀 who's travelled a lot and lived in Central Europe and North America.</p>

<p>I prefer taking trains 🚂 and buses over flying or driving. I try to share what knowledge I have of that here. Using mass transport on land is just a better paced way seeing places for me and it's a great bonus that travelling by land uses fewer resources and is less harmful our dear 🌏 than driving or flying.</p>

<p>My ""day job"" is doing research, analysis and strategy at  <a href=""http://busbud.com/"" rel=""nofollow noreferrer"">🚌 Busbud 🚌</a> where we're building a global intercity bus search platform. We love hearing feedback from travelers, don't hesitate to get in contact!</p>

<p><a href=""https://i.stack.imgur.com/sB2We.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/sB2We.png"" alt=""enter image description here""></a></p>
","6","8","0","https://lh5.googleusercontent.com/-127PbXLX534/AAAAAAAAAAI/AAAAAAAAALI/KPvTWYd8Ae4/photo.jpg?sz=128","","28","5124896"
"4291","1","4295","","2015-01-09 05:24:05","","5","56","<p>I created a website using open data and I would love to see it featured on <a href=""http://www.data.gov/applications"">data.gov/applications</a>. Are there requirements to be featured on data.gov? Is there somewhere where I can submit my application for consideration?</p>
","5385","","754","","2015-01-09 05:31:38","2015-01-09 14:55:11","What does it take to get an app featured on data.gov?","<data.gov>","1","0","1","","","5385","28","2015-01-09 05:23:26","user985637","2016-11-18 19:59:06","","","","0","0","0","https://www.gravatar.com/avatar/0b9453411bb798364500b2c6ed562ea4?s=128&d=identicon&r=PG","","","961339"
"4307","1","","","2015-01-12 23:49:59","","5","74","<p>I'm investigating what licenses are used in Data.gov portal. How I can get the list of the licenses from the portal?</p>
","5402","","1511","","2015-01-13 08:29:31","2015-01-13 15:20:09","How I can get list of licenses used in Data.gov?","<data.gov><licensing>","1","0","1","","","5402","26","2015-01-12 23:49:59","Martynas","2015-01-12 23:49:59","","","","1","0","0","","","","5615983"
"4311","1","","","2015-01-13 18:47:05","","5","144","<p>I am looking for historical versions of the OFAC's Specially Designated Nationals (SDN) list (more details about the list can be found <a href=""http://www.treasury.gov/resource-center/sanctions/SDN-List/Pages/default.aspx"" rel=""nofollow noreferrer"">here</a>).</p>

<p>The OFAC (<a href=""https://www.treasury.gov/about/organizational-structure/offices/Pages/Office-of-Foreign-Assets-Control.aspx"" rel=""nofollow noreferrer"">Office of Foreign Assets Control</a>) regularly publishes updated revisions of the SDN list in various formats, but old lists are not available there.</p>

<p>I found some old versions of the list on <a href=""https://web.archive.org/web/20130101000000*/http://www.treasury.gov/ofac/downloads/sdn.xml"" rel=""nofollow noreferrer"">archive.org</a>, but the collection is far from complete (e.g. for 2013 there are only 7 out of 70 list revisions in the archive).</p>

<p>Does anyone know of a source for the historical lists (preferrably in XML format)?</p>
","5410","","4293","","2017-02-06 15:47:39","2017-02-06 15:47:39","Historical OFAC SDN lists","<data-request><usa><government><finance>","1","1","","","","5410","26","2015-01-13 18:47:05","Jan","2015-01-13 18:47:05","","","","0","0","0","","","","5620608"
"4370","1","","","2015-01-24 17:23:31","","7","111","<p>Where can I find find a graph of Landsat downloads, to show the effect free access has had?</p>
","5478","","70","","2015-03-30 15:01:06","2015-03-30 15:01:06","Graph of Landsat Downloads?","<data-request><data.gov><uses-of-open-data>","1","0","","","","5478","196","2015-01-23 04:25:14","Dan","2016-06-29 21:08:37","","","","10","0","0","https://www.gravatar.com/avatar/be69105c20fe1bd8bbb5db5a06ba03aa?s=128&d=identicon&r=PG&f=1","","","3219878"
"4366","1","","","2015-01-23 23:36:15","","4","94","<p>Is the Federal Trade Commission (FTC) list of telemarketer phone numbers that have received complaints available? Supposedly Nomorobo has access to it, but I believe that is as a result of having won the FTC's Robocall Challenge. However, can users of FREESwitch also use this list?</p>

<p>More generally, are there web services (free or paid) that supply a feed of a list (or diff of the list for updates) of these numbers via a web service API?</p>
","5486","","70","","2015-03-26 20:54:13","2015-03-26 20:54:13","FTC list of telemarketer phone numbers that have received complaints","<data-request><government><api-request><telecom>","0","2","1","","","5486","21","2015-01-23 23:29:55","user3102930","2015-01-27 05:24:01","","","","0","0","0","https://www.gravatar.com/avatar/33b4ac8868629df04b667f0df3b44ba6?s=128&d=identicon&r=PG&f=1","","","3730312"
"4380","1","","","2015-01-26 20:15:11","","5","261","<p>Does anyone know of a source to find household income by ZIP+4? I have found IRS information on each five digit ZIP, but was hoping to find more precise information by ZIP+4.</p>
","5501","","70","","2015-04-09 14:41:49","2015-06-16 20:56:23","Household income by ZIP+4","<data-request><data.gov><economics><income>","1","1","1","","","5501","26","2015-01-26 20:15:11","Jeff P.","2015-01-26 20:15:11","","","","1","0","0","","","","5686908"
"9522","1","","","2016-08-25 17:54:45","","7","112","<p>From where I can collect the USA coastline/shoreline data classified by name. I have the shoreline data but not classified. By classified I mean name of the coastline in different region. e.g.
'Pacific', 'Gulf', 'Great Lakes' ,'Caribe' ,'Caribbean' ,'Atlántico' ,'Atlantic', 'Arctic'</p>

<p>I have collected the tiger data that have those classification but it so much generalized as seen in the below image.</p>

<p>So I need detailed coastline/shoreline (may be USGS) with classification name.</p>

<p><a href=""https://i.stack.imgur.com/Cs7V2.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Cs7V2.png"" alt=""enter image description here""></a></p>
","5549","","","","","2016-10-22 18:05:41","Where to get usa coastline/shoreline data","<data-request><usa><geospatial><data.gov><usgs>","3","0","","","","5549","203","2015-01-31 06:19:58","SIslam","2017-02-04 04:16:06","https://www.linkedin.com/pub/shariful-islam/43/406/920?trk=seokp_posts_secondary_cluster_res_author_name","Dhaka, Bangladesh","<p><strong>Humanity is always invaluable to the <em>HUMAN</em>. Humanity is always above  ALL others.   May ALL being be happy.</strong>
 <strong>#SOreadytohelp</strong></p>

<p>Favorite posts-  </p>

<ul>
<li><a href=""http://stackoverflow.com/questions/394809/does-python-have-a-ternary-conditional-operator"">http://stackoverflow.com/questions/394809/does-python-have-a-ternary-conditional-operator</a></li>
<li><a href=""http://stackoverflow.com/questions/8533318/python-multiprocessing-pool-when-to-use-apply-apply-async-or-map"">http://stackoverflow.com/questions/8533318/python-multiprocessing-pool-when-to-use-apply-apply-async-or-map</a></li>
<li><a href=""http://sebastianraschka.com/Articles/2014_multiprocessing_intro.html"" rel=""nofollow noreferrer"">http://sebastianraschka.com/Articles/2014_multiprocessing_intro.html</a></li>
<li><a href=""http://gis.stackexchange.com/questions/14797/using-arcgis-desktop-with-sql-server-spatial-as-backend"">http://gis.stackexchange.com/questions/14797/using-arcgis-desktop-with-sql-server-spatial-as-backend</a></li>
<li><a href=""http://www.unc.edu/courses/2008spring/geog/577/001/www/Song01_RSE.pdf"" rel=""nofollow noreferrer"">http://www.unc.edu/courses/2008spring/geog/577/001/www/Song01_RSE.pdf</a></li>
<li><a href=""http://stackoverflow.com/questions/9786102/how-do-i-parallelize-a-simple-python-loop"">http://stackoverflow.com/questions/9786102/how-do-i-parallelize-a-simple-python-loop</a></li>
<li><a href=""http://stackoverflow.com/questions/20548628/how-to-do-parallel-programming-in-python"">http://stackoverflow.com/questions/20548628/how-to-do-parallel-programming-in-python</a></li>
<li><a href=""http://stackoverflow.com/questions/312443/how-do-you-split-a-list-into-evenly-sized-chunks-in-python"">http://stackoverflow.com/questions/312443/how-do-you-split-a-list-into-evenly-sized-chunks-in-python</a></li>
<li><a href=""http://stackoverflow.com/questions/102535/what-can-you-use-python-generator-functions-for"">http://stackoverflow.com/questions/102535/what-can-you-use-python-generator-functions-for</a></li>
<li><a href=""http://stackoverflow.com/questions/11421659/passing-variables-creating-instances-self-the-mechanics-and-usage-of-classes"">http://stackoverflow.com/questions/11421659/passing-variables-creating-instances-self-the-mechanics-and-usage-of-classes</a></li>
</ul>

<p><strong>Concurrency</strong></p>

<ul>
<li><a href=""http://www.dabeaz.com/usenix2009/concurrent/"" rel=""nofollow noreferrer"">http://www.dabeaz.com/usenix2009/concurrent/</a></li>
<li><a href=""http://stackoverflow.com/questions/6893968/how-to-get-the-return-value-from-a-thread-in-python"">http://stackoverflow.com/questions/6893968/how-to-get-the-return-value-from-a-thread-in-python</a></li>
<li><a href=""http://stackoverflow.com/questions/2846653/how-to-use-threading-in-python"">http://stackoverflow.com/questions/2846653/how-to-use-threading-in-python</a></li>
<li><a href=""http://stackoverflow.com/questions/10797998/is-it-possible-to-multiprocess-a-function-that-returns-something-in-python"">http://stackoverflow.com/questions/10797998/is-it-possible-to-multiprocess-a-function-that-returns-something-in-python</a></li>
<li><a href=""http://programmers.stackexchange.com/questions/102552/should-i-stick-with-or-abandon-python-to-deal-with-concurrency"">http://programmers.stackexchange.com/questions/102552/should-i-stick-with-or-abandon-python-to-deal-with-concurrency</a></li>
<li><a href=""http://stackoverflow.com/questions/8489684/python-subclassing-multiprocessing-process"">http://stackoverflow.com/questions/8489684/python-subclassing-multiprocessing-process</a></li>
</ul>

<hr>

<h2>R</h2>

<ul>
<li><a href=""http://stackoverflow.com/questions/3505701/r-grouping-functions-sapply-vs-lapply-vs-apply-vs-tapply-vs-by-vs-aggrega"">http://stackoverflow.com/questions/3505701/r-grouping-functions-sapply-vs-lapply-vs-apply-vs-tapply-vs-by-vs-aggrega</a></li>
<li><a href=""http://stackoverflow.com/questions/28641395/what-is-parent-frame-of-r"">http://stackoverflow.com/questions/28641395/what-is-parent-frame-of-r</a></li>
<li><a href=""http://stackoverflow.com/questions/22394089/static-lexical-scoping-vs-dynamic-scoping-pseudocode"">http://stackoverflow.com/questions/22394089/static-lexical-scoping-vs-dynamic-scoping-pseudocode</a></li>
<li><a href=""http://stackoverflow.com/questions/7439110/what-is-the-difference-between-parent-frame-and-parent-env-in-r-how-do-they"">http://stackoverflow.com/questions/7439110/what-is-the-difference-between-parent-frame-and-parent-env-in-r-how-do-they</a></li>
<li><a href=""https://www.datacamp.com/community/tutorials/r-tutorial-apply-family#gs.kRurQfo"" rel=""nofollow noreferrer"">https://www.datacamp.com/community/tutorials/r-tutorial-apply-family#gs.kRurQfo</a></li>
<li><a href=""http://stackoverflow.com/questions/2628621/how-do-you-use-scoping-assignment-in-r"">http://stackoverflow.com/questions/2628621/how-do-you-use-scoping-assignment-in-r</a></li>
</ul>

<h2>Some others</h2>

<p><a href=""http://workshops.boundlessgeo.com/postgis-intro/index.html"" rel=""nofollow noreferrer"">http://workshops.boundlessgeo.com/postgis-intro/index.html</a></p>

<p><a href=""http://stackoverflow.com/questions/18609557/where-to-find-selenium-webdriver-release-notes"">http://stackoverflow.com/questions/18609557/where-to-find-selenium-webdriver-release-notes</a></p>

<p><a href=""https://en.wikipedia.org/wiki/Combinatorial_optimization"" rel=""nofollow noreferrer"">https://en.wikipedia.org/wiki/Combinatorial_optimization</a></p>

<p><a href=""http://www.minitab.com/en-us/Published-Articles/Doing-Monte-Carlo-Simulation-in-Minitab-Statistical-Software/"" rel=""nofollow noreferrer"">http://www.minitab.com/en-us/Published-Articles/Doing-Monte-Carlo-Simulation-in-Minitab-Statistical-Software/</a></p>

<p>Installing GDAL in Windows 8 for python 32</p>

<p><a href=""http://gis.stackexchange.com/questions/44958/gdal-importerror-in-python-on-windows"">http://gis.stackexchange.com/questions/44958/gdal-importerror-in-python-on-windows</a></p>

<p>What is semi-variogram</p>

<p><a href=""http://gisgeography.com/semi-variogram-nugget-range-sill/"" rel=""nofollow noreferrer"">http://gisgeography.com/semi-variogram-nugget-range-sill/</a></p>
","2","2","0","https://i.stack.imgur.com/bFobR.jpg?s=128&g=1","","28","1038859"
"4437","1","","","2015-02-06 03:57:55","","3","51","<p>I am doing a research paper about how immigration impact GDP, and I would like to know where can I found data about: H-1 (Work visa) who is coming to U.S because work, and which state he/she enter.</p>

<p>For example: Paul is form UK, and he got a H-1B visa, and he is working for a company in CA, starting at 2008. </p>

<p>I would like to have the data from 1994 to 2013, or, 1993-2013. (It doesn't matter which country they are from, and what industries. I just want to know each State's number of H1 visa by year by States)</p>

<p>I tried Department of states, USCIS, Department of Labor, and more, and still can not found the data I was looking for in the past 10 years. </p>
","5606","","1511","","2015-02-06 10:52:23","2015-02-06 11:01:39","H-1 (Work visa) data by year by state","<data-request><usa><government><state>","1","1","","","","5606","16","2015-02-06 03:57:55","Susan","2015-02-08 20:02:06","","","","1","0","0","","","","5743886"
"4466","1","4648","","2015-02-10 04:02:44","","5","82","<p>Most of the APIs publicly available from U.S. federal agencies are read-only APIs of Open Data -- are there example of read-write APIs?</p>
","5651","","1511","","2015-02-10 08:53:03","2015-03-02 23:00:29","Are there good examples of open read-write APIs in Federal government?","<usa><government><data.gov>","3","0","1","","","5651","82","2015-02-10 03:43:11","Nick S.","2016-09-27 19:26:42","","","","1","8","0","https://i.stack.imgur.com/nlZ6R.jpg","","","5763120"
"4467","1","5992","","2015-02-10 04:08:35","","5","66","<p>What open data is available about the number of visitors, type of browsers, etc. of U.S. Federal websites?  Is there both historical and real-time web analytics data available to the public?</p>
","5651","","","","","2015-09-23 19:11:09","Is the web performance of U.S. government websites open data?","<usa><government>","2","0","1","","","5651","82","2015-02-10 03:43:11","Nick S.","2016-09-27 19:26:42","","","","1","8","0","https://i.stack.imgur.com/nlZ6R.jpg","","","5763120"
"4480","1","","","2015-02-10 20:27:57","","5","58","<p>Does anyone have summary data on visitors to data.gov by geography (country of origin)? I was able to find a summary last fall, but I can't seem to locate the data set or summary anymore. </p>
","5658","","70","","2015-03-20 16:21:39","2015-03-20 16:21:39","Visitors to Data.gov by country of origin?","<data-request><data.gov>","1","0","1","","","5658","26","2015-02-10 20:27:57","Mitchell Weiss","2015-02-10 20:52:22","","","","0","0","0","https://i.stack.imgur.com/UdhfV.png","","","5767751"
"4481","1","","","2015-02-10 20:49:57","","0","51","<p>Searching for obesity data at the ZIP or County level by age for US 2011-1013</p>
","5659","","","","","2015-02-10 21:08:31","Searching for obesity data at the ZIP or County level by age for US 2011-1013?","<data.gov>","1","1","0","2015-03-24 16:40:54","","5659","6","2015-02-10 20:49:57","Brad","2015-02-10 20:49:57","","","","0","0","0","","","","5767863"
"4834","1","4836","","2015-03-24 18:35:00","","2","47","<p>I'm working on a dataset for a longitudinal analysis and would like to add state income tax rate for the years 1995 to the present.</p>
","5705","","","","","2015-03-24 20:32:06","Where can I find State tax income rates from 1995 to present?","<data-request><data.gov>","1","0","","","","5705","123","2015-02-16 01:46:21","timothy.s.lau","2016-02-10 03:51:31","http://www.google.com/profiles/timothy.s.lau","","","0","0","0","https://www.gravatar.com/avatar/129766b799c02a67185ee26414f4e449?s=128&d=identicon&r=PG","","","1511341"
"4553","1","","","2015-02-18 14:46:16","","7","297","<p>Complete reservation boundaries from the BIA's TAAMS program and BLM's cadastral survey shape files for American Indian reservations. It seems BIA is not contributing datasets for reservation boundaries which is not trust data and BLM is not publishing the cadastral survey boundaries for reservations. These are needed for federal use and not provided. </p>
","5731","","","","","2016-11-05 19:45:29","American Indian reservation boundaries","<data.gov>","1","1","1","","","5731","36","2015-02-18 14:46:16","Ken Bailey","2015-02-18 14:46:16","","","","0","0","0","","","","5808025"
"4594","1","","","2015-02-22 19:46:17","","3","48","<p>I am looking for a register of the energy use of buildings in the uk with granularity down to individual building. Is this publicly available? I recall that this information is collected when processing energy certificates.</p>

<p>I may have found a source here which appears to be  a private company presenting information which is collected on the demand of the government and paid for by the owners of the property. </p>

<p><a href=""https://www.epcregister.com"" rel=""nofollow"">https://www.epcregister.com</a></p>

<p>Are there other datasets? </p>
","5765","","70","","2015-02-22 21:46:56","2016-01-05 18:42:57","where in the uk may i find a register or map of properties and their energy use","<data-request><government><uk><energy>","2","2","","","","5765","116","2015-02-22 19:36:44","Dave","2015-03-22 10:32:54","","","","0","0","0","https://www.gravatar.com/avatar/4263d62c3ac8f31d0d6a5dc3cdc0e7ed?s=128&d=identicon&r=PG","","","59967"
"4601","1","","","2015-02-24 00:06:25","","4","56","<p>I am working on a project using some datasets for Farmers Markets and I am trying to determine which locations in the data are on public land and which are on private land. Is there a definition of the terms I'm working with for ""Location""?</p>

<p>Specifically, I'm wondering about the following terms:
-Co-located with wholesale market facility, 
-Educational institution, 
-Federal/State government building grounds, 
-Healthcare Institution,
-Local government building grounds,
-On a farm from: a barn, a greenhouse, a tent, a stand, etc.</p>

<p>Any information or pointing me towards the correct resource is appreciated. Thank you!</p>
","5771","","","","","2015-02-24 13:11:40","Trying to find definitions for ""Location"" in Farmers Market datasets","<data.gov>","2","2","","","","5771","21","2015-02-24 00:02:59","Lindsay Elia","2015-04-30 20:34:12","http://lindsayelia.com/","San Francisco, CA, United States","<p>Working on projects in front end and full stack web development.</p>
","0","0","0","https://lh3.googleusercontent.com/-YMo3QZWf-gA/AAAAAAAAAAI/AAAAAAAAAAA/OpEOl7jQLns/photo.jpg","","","5836145"
"5156","1","","","2015-04-29 13:18:54","","6","84","<p>I would like to get 2014 off-exchange plan data from the Healthcare.gov PlanFinder API.  I have read (on this site) that the current version v3.0 does not accept insurance effective dates before 1/1/2015, and that v2.0 of the API, which is deprecated, is the version to use to collect 2014 data.  I have recently tried to use v2.0, using the sample query provided on the site, and receive a response about the page not being found and then some text about needing to at least fill in e-mail and phone number.</p>

<p>I have successfully used v3.0 of the API and did not need to provide an email address.  I would like to know if it is still possible to get 2014 off-exchange data from the site.</p>

<p>Thank you.</p>
","5867","","","","","2015-04-29 13:18:54","Healthcare.gov PlanFinder API v2.0 still accepting requests?","<data.gov><api-request><healthcare-finder-api>","0","0","","","","5867","48","2015-03-05 19:56:48","FinderAPI_User","2015-05-06 12:31:57","","","","0","0","0","","","","5892062"
