Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"3228","1","","","2014-06-11 19:11:57","","4","191","<p>I am looking for weekly raster data for US for temperature and precipitation. All the major datasets PRISM, WorldClim etc. are either on a monthly scale or daily scale. I was wondering if anyone has aggregated data for weekly values from daily data or can point me to links where I can get it. I am looking for data for years 2005-2011. Thanks.</p>

<p><strong>EDIT</strong>: Here is the link from the PRISM database. You have two sections for monthly and daily data. </p>

<p><a href=""http://www.prism.oregonstate.edu/recent/"" rel=""nofollow"">http://www.prism.oregonstate.edu/recent/</a></p>
","3025","","3025","","2014-06-12 15:47:25","2014-11-18 15:46:14","Weekly raster data for temperature and precipitation in US","<data-request><data.gov><weather>","1","3","1","","","3025","121","2014-06-11 19:10:55","Nitin","2017-04-05 05:21:49","","","","0","0","0","https://www.gravatar.com/avatar/4b900b91493d892ad546cdf30720e4c4?s=128&d=identicon&r=PG&f=1","","","1499827"
"4944","1","","","2015-04-07 23:40:41","","4","137","<p>Is there any dataset containing the latitude and longitude of US commuting zones? (e.g. an Excel sheet containing the coordinates of Minneapolis-St. Paul, etc.)</p>
","6198","","","","","2015-04-08 07:13:42","Latitude and Longitude of US Commuting Zones","<data.gov>","1","1","","","","6198","21","2015-04-07 23:40:41","wwl","2015-04-07 23:40:41","","","","0","0","0","","","","6102688"
"4979","1","","","2015-04-11 21:42:51","","3","42","<p>I would like to know a providers list about biofertilizers within the USA and outside. Is it possible for you to provide me this information? Or indicate to us where can we find help?</p>
","6226","","70","","2015-04-12 16:21:51","2015-04-14 14:00:20","Providers list about biofertilizers","<data-request><data.gov>","0","1","","","","6226","19","2015-04-11 21:42:51","Enrique Vargas-Lecaros","2015-04-11 21:42:51","","","","1","0","0","","","","6126295"
"4307","1","","","2015-01-12 23:49:59","","5","75","<p>I'm investigating what licenses are used in Data.gov portal. How I can get the list of the licenses from the portal?</p>
","5402","","1511","","2015-01-13 08:29:31","2015-01-13 15:20:09","How I can get list of licenses used in Data.gov?","<data.gov><licensing>","1","0","1","","","5402","26","2015-01-12 23:49:59","Martynas","2015-01-12 23:49:59","","","","1","0","0","","","","5615983"
"4370","1","","","2015-01-24 17:23:31","","7","114","<p>Where can I find find a graph of Landsat downloads, to show the effect free access has had?</p>
","5478","","70","","2015-03-30 15:01:06","2015-03-30 15:01:06","Graph of Landsat Downloads?","<data-request><data.gov><uses-of-open-data>","1","0","","","","5478","196","2015-01-23 04:25:14","Dan","2016-06-29 21:08:37","","","","10","0","0","https://www.gravatar.com/avatar/be69105c20fe1bd8bbb5db5a06ba03aa?s=128&d=identicon&r=PG&f=1","","","3219878"
"4380","1","","","2015-01-26 20:15:11","","5","283","<p>Does anyone know of a source to find household income by ZIP+4? I have found IRS information on each five digit ZIP, but was hoping to find more precise information by ZIP+4.</p>
","5501","","70","","2015-04-09 14:41:49","2015-06-16 20:56:23","Household income by ZIP+4","<data-request><data.gov><economics><income>","1","1","1","","","5501","26","2015-01-26 20:15:11","Jeff P.","2015-01-26 20:15:11","","","","1","0","0","","","","5686908"
"11323","1","","","2017-06-06 20:44:54","","1","40","<p>How can I download the raw data for the College Scorecard application? Specifically I am interested in cost of attendance information. When I visited the link to download a zip file <a href=""https://catalog.data.gov/dataset/college-scorecard/resource/b8f3d10b-0974-40db-b5fa-3c87ecae516b"" rel=""nofollow noreferrer"">from this page</a>, I received a 404 error. I reported the error on Data.gov, but I am hoping others know of a way to get that information. </p>

<p>I work for a scholarship/college access organization and college cost of attendance is necessary in determining how much to award a student. It would be impracticable and a waste of resource to manually gather this information for every single college when it appears to be open source and available through College Scorecard.</p>

<p>Thank you for your help!</p>
","16363","","","","","2017-06-15 23:12:28","How to download College Scorecard raw data","<data-request><data.gov><collegescorecard>","2","0","1","","","16363","6","2017-06-06 20:44:54","Brittany H","2017-06-06 20:44:54","","","","0","0","0","","","","11060567"
"11339","1","","","2017-06-08 17:53:28","","0","10","<p>I'm looking at using some CMS data and need to tie NPI <a href=""http://download.cms.gov/nppes/NPI_Files.html"" rel=""nofollow noreferrer"">as used here</a> and Provider ID <a href=""https://data.medicare.gov/Hospital-Compare/Hospital-General-Information/xubh-q36u"" rel=""nofollow noreferrer"">used here</a> together. So far I've found people doing fuzzy searching on addresses to join dissimilar data sets, but the NPI data is self reported and voluntary. I'd like a more reliable datapoint to join the data on.</p>

<p>Does anyone have a common dataset or way of joining this data together?</p>
","16372","","","","","2017-06-08 17:53:28","Tie CMS NPI with HCAAPS Provider ID","<data-request><data.gov><medical>","0","0","","","","16372","1","2017-06-07 14:49:35","tantogigante","2017-06-21 21:06:37","","","","0","0","0","https://www.gravatar.com/avatar/91b6de7114d97ae00d12cefa4f8ea68d?s=128&d=identicon&r=PG&f=1","","","8025444"
"10576","1","","","2017-02-03 21:47:17","","1","36","<p>What percent of U.S. companies outsource their accounting function?  What is the size of the outsourced bookkeeping industry?</p>
","15149","","","","","2017-02-03 21:47:17","What percent of U.S. companies outsource their accounting function?","<data.gov>","0","0","","","","15149","6","2017-02-03 21:47:17","arc155","2017-02-03 21:47:17","","","","1","0","0","","","","10174197"
"3207","1","","","2014-06-09 15:31:59","","3","25","<p>I am planning a trial with diabetic patients to use our digital tablet-based Android app for helping to track/manage glucose, nutrition, medications, and fitness-related activities. It has been recommended by ex-FDA colleague that I produce the following and submit it to FDA before proceeding with small clinical trial:</p>

<ul>
<li>A brief description of the device, an intended use statement, an indication statement, and identify a predicate and outline for the overall development plan, including verification and validation assessments</li>
</ul>

<p>Are there any model documents for the above available through OpenFDA or other resources that may be helpful? Thank you, K</p>
","512","","244","","2014-06-10 02:31:56","2014-06-10 02:31:56","Model documents for presubmission meeting with FDA about mhealth pilot trial and risk assessment","<government><data.gov><openfda><healthcare>","1","0","","","","512","16","2013-05-23 02:24:13","Kenyon Crowley","2014-06-11 17:53:11","","","","0","0","0","","","","2686993"
"3213","1","","","2014-06-10 06:23:16","","6","390","<p>I want to fetch all the drugList, lets say -> <code>DrugName</code>, <code>Manufacturer</code>, <code>Prescribed for</code>, <code>Description</code>.
I tried using <code>https://api.fda.gov/drug/event.json?count=patient.drug.openfda.manufacturer_name.exact</code> It jst fetch the high level manufacturer name now to fetch the In-depth. </p>
","3006","","","","","2016-06-06 04:26:46","How to get all the DrugList","<api><data.gov><openfda><json>","2","0","2","","","3006","46","2014-06-10 05:50:02","Santhosh Kumar","2016-06-11 05:22:34","","","","0","1","0","https://www.gravatar.com/avatar/e8a0209e918d14897d5e049a228184d9?s=128&d=identicon&r=PG","","","1433079"
"10683","1","","","2017-02-21 09:35:30","","1","61","<p>For international students in the US, I would like to know if there are any specific default statistics about international students. I’m mostly interested in looking at defaults that occur when the borrower is no longer a student and is employed (on a H1B visa for example).</p>
","15326","","4293","","2017-02-21 12:24:28","2017-02-21 12:24:28","Data about default rates of H1B visa holders on their past student loans?","<data-request><usa><data.gov><finance>","0","0","","","","15326","6","2017-02-21 09:29:07","Daniel","2017-03-28 08:25:29","","","","2","0","0","https://www.gravatar.com/avatar/3cfe8286920c447b7daa59b057c25cd7?s=128&d=identicon&r=PG&f=1","","","10290449"
"9716","1","","","2016-09-24 00:10:40","","1","55","<p>I'm looking for some real-world data for use in creating database/educational training materials. </p>

<p>The sample should have a good <a href=""https://en.wikipedia.org/wiki/Entity%E2%80%93relationship_model"" rel=""nofollow"">Entity-Relationship</a> diagram/data model, multiple tables, and ideally SQL scripts with create tables/insert statements to run on my database (SQL Server ideally, but I'm flexible on that).</p>
","13767","","1511","","2016-09-24 09:53:33","2016-09-24 09:53:33","Public domain data for sample/training purposes","<data-request><data.gov>","0","0","1","","","13767","106","2016-09-24 00:09:24","Sylvia","2016-09-29 13:23:04","","Bellevue, WA","","0","0","0","https://www.gravatar.com/avatar/48681848639252876e55a089623507ad?s=128&d=identicon&r=PG","","","70818"
"10150","1","","","2016-11-21 14:51:38","","4","63","<p>I'm looking to create an app that facilitates U.S. Americans to contact local, state, or federal representative based on home address. I can use the already public shape-files to figure out the relevant municipalities but I can't find a centralized list of contact numbers.</p>

<p>Does anyone know of a comprehensive list of contact information for multiple levels of US government representatives?</p>
","14474","","1511","","2016-11-22 07:35:06","2016-11-22 07:35:06","Dataset of US local, state, federal contact phone numbers?","<data-request><usa><data.gov><government>","1","3","","","","14474","121","2016-11-21 14:51:23","JudoWill","2016-11-26 15:51:15","http://www.willdampier.info","Philadelphia, PA","A python, matlab and django programmer in a bioinformatics PhD program","0","0","0","https://www.gravatar.com/avatar/2f1817c7a43f18b5e27b179108a81406?s=128&d=identicon&r=PG","","34","83234"
"10152","1","","","2016-11-21 17:52:50","","3","118","<p>I am fairly new to machine learning, but what I am trying to do is predict energy output of a wind turbine based on a data set of wind speed and direction, and ideally turbulence and shear.</p>

<p>Do you know what type of data I need? I know I need a database of wind speed, direction, and possibly turbulence and shear. My questions are as follows:</p>

<ul>
<li><p>Do you know of a specific database I can use with wind data and files I can download for my algorithm? So far I have these two sites:       </p>

<ul>
<li><p><a href=""http://www.nrel.gov/gis/data_wind.html"" rel=""nofollow noreferrer"">50-meter wind from National Renewable Energy Laboratory</a> </p></li>
<li><p><a href=""ftp://ftp.ncdc.noaa.gov/pub/data/noaa/2016/"" rel=""nofollow noreferrer"">NOAA Federal Climate Complex Integrated Surface Data Inventory</a></p></li>
</ul></li>
<li><p>Are these good options? Can I download one of these files to use in MATLAB?</p></li>
<li><p>Do I also need data of past energy outputs of the wind turbines I am focusing on (for comparison of my prediction with the actual data)?</p></li>
<li><p>Might neural networks and SVM algorithms suit the purpose of predicting wind energy output?</p></li>
</ul>

<p>Thank you!!</p>
","14478","","1511","","2017-05-11 06:25:37","2017-05-11 06:25:37","What are some good databases of wind speed and direction to use as training data for machine learning?","<data.gov><machine-learning><weather><energy>","1","6","2","2016-12-03 08:23:24","","14478","16","2016-11-21 17:52:50","user14478","2016-11-21 17:52:50","","","","0","0","0","","","","9693407"
"10239","1","10248","","2016-12-05 09:20:46","","2","73","<p>I was planning to get the results where brand name is aspirin and whose drug result has property <code>dosage_and_administration_table</code>. </p>

<p>So I did this</p>

<pre><code>https://api.fda.gov/drug/label.json?search=brand_name:aspirin+AND+_exists_:dosage_and_administration_table&amp;limit=100
</code></pre>

<p>It returns no results (no matches found). But there are results where <code>dosage_and_administration_table</code> exists. And one more interesting thing is <code>_exists_</code> works with every other parameter like <code>active_ingredient</code>, <code>dosage_and_administration</code> etc., but not with <code>dosage_and_administration_table</code>. </p>

<p>What's wrong with the query?</p>
","14635","","4293","","2016-12-05 13:49:45","2016-12-06 12:55:59","OPenFDA API - querying on dosage_and_administration_table _exists_ not working","<data.gov><api><openfda><json>","1","2","","","","14635","13","2016-12-05 09:07:47","user1389169","2016-12-22 08:48:37","","","","0","0","0","https://www.gravatar.com/avatar/1cb2db868ec73b076f5cdb54675d411c?s=128&d=identicon&r=PG","","","1479470"
"10241","1","","","2016-12-05 11:17:59","","1","37","<p>How to read data update frequency code. For example for <a href=""https://catalog.data.gov/dataset/consumer-complaint-database"" rel=""nofollow noreferrer"">Consumer Complaint Database</a> the code at Dates section is :</p>

<p>Data Update Frequency:  <strong>R/P1D</strong> </p>

<p>How to read <strong>R/P1D</strong>. I guess it is daily update but i am not sure. Where can I found the codification rule? Thanks.</p>
","14638","","","","","2016-12-05 11:17:59","How to read Data.gov Data Update Frequency code","<data.gov>","0","2","","","","14638","6","2016-12-05 11:05:20","David","2016-12-07 12:48:28","","","","1","0","0","https://www.gravatar.com/avatar/f22060487336c0de33d2f973806562cc?s=128&d=identicon&r=PG&f=1","","","5624854"
"10634","1","","","2017-02-11 15:54:33","","4","58","<p>I'm looking for data set of trucking companies in de U.S. Specifically:</p>

<ul>
<li>Name</li>
<li>Phone number</li>
<li>DOT#</li>
<li>MC#</li>
<li>etc...</li>
</ul>
","15226","","11218","","2017-02-11 16:33:55","2017-02-11 16:33:55","List of U.S. trucking companies with additional info","<usa><data.gov><transportation><companies>","1","0","","","","15226","21","2017-02-11 15:50:44","Prabhat Mcdonnough","2017-02-11 15:50:44","","","","1","0","0","https://graph.facebook.com/1428537963876189/picture?type=large","","","10229188"
"10678","1","","","2017-02-19 12:14:24","","4","66","<p>Is there a service that provides gamma energy data from <a href=""https://www.epa.gov/radnet/near-real-time-and-laboratory-data-state"" rel=""nofollow noreferrer"">RadNet</a> in machine readable format such as JSON or CSV?</p>

<p>The current RadNet UI is restricted to html and charts. Excel report itself is limited to 400 samples.</p>

<p>Likewise, EPA sources on <a href=""https://catalog.data.gov/dataset?q=radnet&amp;as_sfid=AAAAAAWOlPRVE-S3l9gKNeDYI1CNId6htO2Oe5dhGmTom-PnNIIBgvUCktgSIGAdULbl2Eqzuu2e7-eB7vYSnxRlk89Tb41w3lRST6hcYoEz0FaZMmm9PWBOSEmWXRU4eIAl3T0%3D&amp;as_fid=8fbb29ecbce53a7fbc2fddf19ec7fa7a077c0626"" rel=""nofollow noreferrer"">data.gov</a> contain no time-series data.</p>
","15261","","15261","","2017-02-20 07:42:00","2017-02-20 07:42:00","US Radiation measurements","<data-request><usa><data.gov><government><environment>","0","0","0","","","15261","158","2017-02-14 21:57:08","Sergei Rodionov","2017-06-22 11:52:23","http://www.axibase.com","","<p>I work for Axibase.</p>
","4","11","1","https://i.stack.imgur.com/KDi5l.png?s=128&g=1","","","5888922"
"6710","1","","","2015-12-21 20:26:17","","2","73","<p>A standardized dataset for 3rd world countries, preferably younger than 10 years.</p>

<p>Thank you.</p>
","9624","","1474","","2016-02-06 19:31:10","2016-02-06 19:31:10","Independent Census Data for 3rd World Countries","<data-request><data.gov><census>","2","3","","","","9624","14","2015-12-21 20:23:40","user5692262","2015-12-22 22:36:37","","","","1","0","0","https://www.gravatar.com/avatar/8e12518bf86467a09f74f03464653cec?s=128&d=identicon&r=PG&f=1","","","7490308"
"6775","1","","","2015-12-31 21:42:55","","2","22","<p>I'm having the biggest trouble downloading XML files from the NLRB.  I'm interested in state-level numbers of NLRB ordered reinstatements for 8.1.a.3 ULP cases.</p>
","9706","","1511","","2016-01-01 16:08:50","2016-01-01 16:08:50","How can I find state level data on NLRB 81a3 cases","<data.gov>","0","1","","","","9706","11","2015-12-31 21:42:55","Eric H.","2015-12-31 21:42:55","","","","0","0","0","","","","7554917"
"6195","1","","","2015-10-12 20:43:19","","4","51","<p>I am looking for data about the funding from the Department of Education, Energy and Defense. The data I want is the fund/award number, the PI, Co-PI (if any) and the award amount along with the year of the grant.</p>

<p>I searched in data.gov but could not find. Any suggestions as to where I can get this data.</p>
","8903","","1652","","2015-10-13 04:29:25","2015-10-13 04:29:25","Funding data for US Department of Education CSV format","<usa><data.gov><government><education>","1","0","","","","8903","121","2015-10-12 20:34:59","Dinesh","2015-12-07 23:29:27","","Houston, TX","<p>PhD student</p>
","0","0","0","https://www.gravatar.com/avatar/d6a86ab2212a77dcf4c8e427ae0c9a37?s=128&d=identicon&r=PG","","","2039837"
"6215","1","","","2015-10-16 16:38:40","","3","47","<p>I am currently looking to become better educated when it comes to taxes currently paid to the US federal government, and get a better look at our expenses/budget. (hopefully to build a youtube video to better explain this to people like myself)</p>

<p>There is a lot of information out there, but I have never fully understand the source of this data. Through Excel Power Pivot I am planning on using this data to better understand what the issue is. </p>

<p>I have been following Trump's plan for Taxes and want to better understand if this plan is actually possible. What do corporations truly pay? What portion goes to the federal government?</p>

<p>Data is the key to understanding the issue that we face. I know as an individual 30% of my income goes to state and federal taxes. Where is this money actually going? Why do I have such a large percentage of my income going to taxes?</p>

<p>Thank you for your help!</p>
","8947","","8614","","2015-10-17 10:39:58","2015-10-17 10:39:58","Where is the data I need to fully understand federal revenue and their budget?","<data.gov>","1","0","1","","","8947","16","2015-10-16 16:38:40","Shawn Petty","2015-10-16 16:38:40","","","","0","0","0","","","","7134571"
"1683","1","","","2014-03-07 19:36:29","","1","1112","<p>Looking for an open Federal / Holiday Calendar service to show business hours of banking or credit related businesses.</p>

<p>I've requested this here:</p>

<ul>
<li><a href=""https://explore.data.gov/nominate/2930"" rel=""nofollow noreferrer"">https://explore.data.gov/nominate/2930</a></li>
</ul>

<p>and I've seen paid services here:</p>

<ul>
<li><a href=""https://stackoverflow.com/questions/59934/national-holiday-web-service"">https://stackoverflow.com/questions/59934/national-holiday-web-service</a></li>
</ul>

<p>but looking for an open data solution</p>
","2150","","-1","","2017-05-23 12:37:19","2015-03-30 14:33:27","Federal Holiday Calendar Service","<data.gov><api-request><calendar>","1","2","","","","2150","106","2014-03-07 19:31:54","Phill Pafford","2016-10-13 15:29:53","","Michigan","<p>Love development with PHP/Symfony/PHPStorm, iOS, PostgreSQL, Linux flavor Ubuntu, jQuery/Mobile, Foundation CSS, GitFlow AVH and HTML5
<br /><br />
Personal Projects are Crypto Currencies, Home Automation, Mobile development, SMS/MMS and DIY electronics via <a href=""http://makezine.com/"" rel=""nofollow"">Make</a> and <a href=""http://www.hackaday.com"" rel=""nofollow"">Hack A Day</a>
<br /><br /></p>


<ul>
<li>https://keybase.io/phillpafford</li>
<li>https://onename.com/phillpafford</li>
<li>#bitcoin: https://www.coinbase.com/phillpafford</li>
<li>#DogeCoin: D67fwUKwKQQeL9pdbZmbWcevuAYW8XPqyz</li>
</ul>

","0","1","0","","","45","33539"
"6672","1","","","2015-12-16 14:08:54","","2","41","<p>Using the data.gov CKAN api, this search via the web GUI returns 566 results: <a href=""http://catalog.data.gov/dataset?q=children&amp;sort=score+desc%2C+name+asc"" rel=""nofollow noreferrer"">children</a></p>

<p>However, post requests via the CKAN API returns 10 results despite the row parameter being set and, incidentally, it appears that no matter the search query that the results are the same.</p>

<pre><code>import json, requests
url = 'http://catalog.data.gov/api/3/action/package_search'
headers = {'Content-type': 'application/json'}
q1 = {'q':'abcdefghijklmnopq', 'rows':600}
q2 = {'q':'children', 'rows':600}

queries = [q1, q2]
responses = []

for q in queries:
    r = requests.post(url, data=json.dumps(q), headers=headers)
    r = r.json()
    print(len(r['result']['results']))
    responses.append(r)

print(responses[0] == responses[1])
</code></pre>

<p>Given the example above code what modifications allow the CKAN api to reflect the web GUI search results.</p>

<p>note: this question has been posted as an <a href=""https://github.com/GSA/data.gov/issues/711"" rel=""nofollow noreferrer"">data.gov issue</a></p>

<p>note: the solution at <a href=""https://opendata.stackexchange.com/questions/5721/data-gov-action-api-parameters-seem-to-be-ignored"">data.gov action api parameters seem to be ignored</a> appears to no longer return just 2 results</p>
","9572","","-1","","2017-04-13 12:57:29","2015-12-16 14:08:54","data.gov CKAN API ignores row parameter, returns duplicate results for different search terms","<data.gov><api><ckan><python>","0","2","","","","9572","111","2015-12-16 13:54:58","Kwame","2016-09-14 17:18:01","http://www.linkedin.com/pub/kwame-porter-robinson/97/656/22b/","","<p><a href=""https://www.linkedin.com/in/kporterrobinson"" rel=""nofollow"">https://www.linkedin.com/in/kporterrobinson</a></p>
","0","0","0","https://i.stack.imgur.com/13aYB.jpg?s=128&g=1","","","4505402"
"6695","1","","","2015-12-18 16:24:33","","2","48","<ul>
<li>Hi Friends,</li>
</ul>

<p>I'm looking for a list/ database containing a list of all UK sports clubs. Not just the community amateur sports clubs (CASCs) hosted by HMRC. Their status as professional or amateur, their geographic or sport distribution, or anything else is irrelevant. Just a list of identifiers would be great.</p>

<p>Any help? Much appreciated.</p>

<ul>
<li>Big data guy.</li>
</ul>
","9605","","","","","2015-12-18 16:24:33","List of all UK sports clubs","<data-request><data.gov><sports>","0","0","1","","","9605","11","2015-12-18 16:24:33","user9605","2015-12-30 17:26:16","","","","0","0","0","","","","7495502"
"5157","1","5166","","2015-04-29 15:32:01","","8","834","<p>I'm looking for <strong>California water district boundaries</strong>, both private and public in any geographic format.  </p>

<p>This data appears to be available on Data.gov <strong><a href=""http://catalog.data.gov/dataset/private-water-districts"">HERE</a></strong> and <strong><a href=""http://catalog.data.gov/dataset/state-water-districts"">HERE</a></strong>, but the links are dead.  I've contacted all the email addresses linked to from the metadata, and some other folks I found by both email and through Twitter.  </p>

<p>The contact email is listed as metadata@gis.resources.ca.gov but delivery to that email address fails permanently.
Also, don't bother contacting Lorri Peltz-Lewis who is mentioned somewhere in the metadata.  She is helpful, but no longer works at the U.S. Bureau of Reclamation.<br>
I've emailed the U.S. Bureau of Reclamation with no response so far.</p>

<p>If anyone has this data, or is willing to help me out <strong>I would greatly appreciate it!</strong>  I was about to give up, but have some very cool map visualizations in mind.</p>

<p><strong>EDIT:</strong>  If anyone else is looking for this data, it's now converted to GeoJSON and <strong><a href=""https://gist.github.com/pdbartsch/07277a0645fb2df9f729"">available here</a></strong>.  Make sure to read the README.md file.</p>
","6078","","6078","","2015-04-30 07:00:34","2015-05-08 15:07:57","California water district boundaries","<data-request><data.gov><geospatial>","1","6","1","","","6078","173","2015-03-25 22:35:17","Paul","2017-07-06 02:53:39","","Orcutt, CA, United States","<p>GIS Professional using a wide set of tools ranging from established proprietary GIS &amp; CAD tools to long running open source projects to cutting edge bits of code that I found somewhere along the way.</p>

<p>I'm slowly but constantly integrating more and more open-source tools, command-line goodness, and wep mapping API's into my everyday workflow.</p>

<p>I'm interested in data science and manipulating spatial data through R and Python.</p>

<p>Lately I've been making a solid effort to automate as much of the repetitive work tasks as I can, mainly using Python.</p>
","3","0","0","","","37","388677"
"4466","1","4648","","2015-02-10 04:02:44","","5","84","<p>Most of the APIs publicly available from U.S. federal agencies are read-only APIs of Open Data -- are there example of read-write APIs?</p>
","5651","","1511","","2015-02-10 08:53:03","2015-03-02 23:00:29","Are there good examples of open read-write APIs in Federal government?","<usa><government><data.gov>","3","0","1","","","5651","82","2015-02-10 03:43:11","Nick S.","2016-09-27 19:26:42","","","","1","8","0","https://i.stack.imgur.com/nlZ6R.jpg","","","5763120"
"4480","1","","","2015-02-10 20:27:57","","5","58","<p>Does anyone have summary data on visitors to data.gov by geography (country of origin)? I was able to find a summary last fall, but I can't seem to locate the data set or summary anymore. </p>
","5658","","70","","2015-03-20 16:21:39","2015-03-20 16:21:39","Visitors to Data.gov by country of origin?","<data-request><data.gov>","1","0","1","","","5658","26","2015-02-10 20:27:57","Mitchell Weiss","2015-02-10 20:52:22","","","","0","0","0","https://i.stack.imgur.com/UdhfV.png","","","5767751"
"4481","1","","","2015-02-10 20:49:57","","0","51","<p>Searching for obesity data at the ZIP or County level by age for US 2011-1013</p>
","5659","","","","","2015-02-10 21:08:31","Searching for obesity data at the ZIP or County level by age for US 2011-1013?","<data.gov>","1","1","0","2015-03-24 16:40:54","","5659","6","2015-02-10 20:49:57","Brad","2015-02-10 20:49:57","","","","0","0","0","","","","5767863"
"5034","1","","","2015-04-19 18:33:03","","4","115","<p>I am a writer for Forbes.com / Forbes Insights. </p>

<p>I am looking for examples of how data is being used to improve the quality in the government provision of human services provision in: </p>

<ul>
<li>Child Welfare</li>
<li>Income Security  </li>
<li>Nutritional support   </li>
<li>Employment training/work   </li>
<li>Seniors/aging populations   </li>
<li>Housing/homelessness    </li>
<li>Disability   </li>
</ul>

<p>I am looking for proven (applications that are up and running in state, local or federal government locations) examples -- although beta counts!!! (So long as a real government agency is testing it!) </p>

<p>I am also looking for thought leaders -- gurus with credentials -- who can speak on the subject of how data can improve human services in government. </p>

<p>Are you a good candidate for an interview for this report?</p>
","6295","","1511","","2015-04-21 14:31:20","2015-05-17 23:26:15","Forbes.com writer looking for up-and-running examples of data driven applications that improve human services in government","<data.gov><uses-of-open-data>","2","2","1","","","6295","24","2015-04-19 18:33:03","Bill Millar","2015-04-19 18:33:03","","","","0","0","0","","","","6168784"
"5062","1","5129","","2015-04-22 16:55:34","","5","156","<p>I am looking for data attesting for the <strong>variation of fresh water availability</strong> in California over the years (ideally 20+ years). For instance river levels, river throughput, wells levels.</p>

<p>If data is not available for California, similar USA data is OK too.</p>

<p>Bonus if the data can be easily used from Python</p>
","6327","","754","","2015-04-24 08:08:24","2017-06-23 00:55:32","Water level historical data for California","<data-request><data.gov><json><csv>","3","0","1","","","6327","40","2015-04-22 16:52:25","user2298562","2015-12-23 04:35:45","","","","0","2","0","https://www.gravatar.com/avatar/19b8f198125b1a3c5d5b017d4f85ee85?s=128&d=identicon&r=PG","","","2658328"
"8949","1","","","2016-06-06 10:34:22","","4","138","<p>I'd like to make a healthcare website that would help customers find their healthcare plans easily. </p>

<p>How can I check if the user is eligible for medicaid, or CHIP or medicare? I know how to get the FPL, but I'm still confused. </p>
","11395","","10235","","2016-06-06 11:12:35","2016-06-06 11:12:35","is there an open API for healthcare's medicaid / CHIP eligibility?","<data.gov><government><api><healthcare><healthcare-finder-api>","0","0","","","","11395","21","2016-05-18 11:12:24","Hitori","2017-03-03 09:43:25","","Philippines","","1","0","0","https://i.stack.imgur.com/0qlFC.jpg?s=128&g=1","","","4627375"
"5156","1","","","2015-04-29 13:18:54","","6","85","<p>I would like to get 2014 off-exchange plan data from the Healthcare.gov PlanFinder API.  I have read (on this site) that the current version v3.0 does not accept insurance effective dates before 1/1/2015, and that v2.0 of the API, which is deprecated, is the version to use to collect 2014 data.  I have recently tried to use v2.0, using the sample query provided on the site, and receive a response about the page not being found and then some text about needing to at least fill in e-mail and phone number.</p>

<p>I have successfully used v3.0 of the API and did not need to provide an email address.  I would like to know if it is still possible to get 2014 off-exchange data from the site.</p>

<p>Thank you.</p>
","5867","","","","","2015-04-29 13:18:54","Healthcare.gov PlanFinder API v2.0 still accepting requests?","<data.gov><api-request><healthcare-finder-api>","0","0","","","","5867","48","2015-03-05 19:56:48","FinderAPI_User","2015-05-06 12:31:57","","","","1","0","0","","","","5892062"
"10771","1","","","2017-03-04 02:34:23","","4","22","<p>I need a chronological series of PCI, to compare different maintenance costs (from different maintenance policies).</p>

<p>The file can be in any format but not limited to: <code>ascii</code>, <code>csv</code>, <code>ods</code>, <code>excel</code>, and <code>pdf</code>.</p>
","15456","","14171","","2017-03-04 23:12:13","2017-03-04 23:12:13","Chronological Series of PCI","<data-request><data.gov>","0","2","","","","15456","21","2017-03-04 02:34:23","Matias Gutiérrez","2017-03-04 02:34:23","","","","0","0","0","","","","10382052"
"10782","1","","","2017-03-05 23:35:56","","2","59","<p>I'm looking for data set with entry values being corrected, and those correction are documented with previously incorrect values available as well. This can be in the form of errata, diff files, or old and new versions of the same data set. Ideally I would prefer data set consisting of numerical/ categorical values that can be used by simple machine learning algorithms like logistic regression. The more the better. Thanks.</p>
","15442","","90","","2017-03-06 02:19:16","2017-03-09 21:01:56","Data with Revision/Version (Versioning) History?","<data.gov><weather><finance><uses-of-open-data><us-census>","1","3","1","","","15442","11","2017-03-02 23:27:48","Xuezhou Zhang","2017-03-11 22:16:05","","","","0","0","0","https://graph.facebook.com/468112070010115/picture?type=large","","","6333992"
"5702","1","","","2015-07-28 04:36:36","","3","380","<p>I am looking to find accurate company search information for companies registered within India and USA (same as <a href=""https://developer.companieshouse.gov.uk/api/docs/"" rel=""nofollow"">companies House</a> API service provided for UK ). </p>

<p>Any ideas?</p>
","7150","","","","","2015-08-05 12:47:50","Where can I find registered company data through web services","<data-request><usa><data.gov><companies><india>","1","0","","","","7150","16","2015-07-28 04:34:45","mikey","2015-07-28 05:48:13","","","","0","0","0","https://i.stack.imgur.com/LwAxO.jpg?s=128&g=1","","","6694893"
