Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"16700622","1","","","2013-05-22 20:02:29","","2","662","<p>I'm trying to remove an object on my mongodb using mongovue, but I keep getting the following error. Please help and let me know what I'm doing wrong?</p>

<p>I right click on the document, hit 'Remove', and I get a window with this:</p>

<pre><code>See the end of this message for details on invoking 
just-in-time (JIT) debugging instead of this dialog box.

************** Exception Text **************
MongoDB.Driver.MongoSafeModeException: Safemode detected an error 'need to login'. (response was { ""errmsg"" : ""need to login"", ""ok"" : 0.0 }).
   at MongoDB.Driver.Internal.MongoConnection.SendMessage(MongoRequestMessage message, SafeMode safeMode)
   at MongoDB.Driver.MongoCollection.Remove(IMongoQuery query, RemoveFlags flags, SafeMode safeMode)
   at MongoDB.Driver.MongoCollection.Remove(IMongoQuery query, SafeMode safeMode)
   at MangoUI.MCollections.Remove(String db, String col, BsonDocument q, Boolean safe)
   at MangoUI.MCollections.Remove(MConnection con, String db, String col, BsonDocument q, Boolean safe)
   at MangoUI.MCollections.Remove(IMCollection col, BsonDocument q, Boolean safe)
   at MangoUI.MBsonData.RemoveAll(IMCollection coll)
   at MangoUI.ComBsonTree.kRemoveIt_Click(Object sender, EventArgs e)
   at ComponentFactory.Krypton.Toolkit.KryptonContextMenuItem.OnClick(EventArgs e)
   at ComponentFactory.Krypton.Toolkit.KryptonContextMenuItem.PerformClick()
   at do.c()
   at do.a(Control A_0, Point A_1, MouseButtons A_2)
   at ComponentFactory.Krypton.Toolkit.ViewBase.MouseUp(Point pt, MouseButtons button)
   at ComponentFactory.Krypton.Toolkit.ViewBase.MouseUp(Point pt, MouseButtons button)
   at ComponentFactory.Krypton.Toolkit.ViewBase.MouseUp(Point pt, MouseButtons button)
   at ComponentFactory.Krypton.Toolkit.ViewManager.MouseUp(MouseEventArgs e, Point rawPt)
   at ComponentFactory.Krypton.Toolkit.VisualPopup.OnMouseUp(MouseEventArgs e)
   at System.Windows.Forms.Control.WmMouseUp(Message&amp; m, MouseButtons button, Int32 clicks)
   at System.Windows.Forms.Control.WndProc(Message&amp; m)
   at System.Windows.Forms.ScrollableControl.WndProc(Message&amp; m)
   at System.Windows.Forms.ContainerControl.WndProc(Message&amp; m)
   at ComponentFactory.Krypton.Toolkit.VisualPopup.WndProc(Message&amp; m)
   at System.Windows.Forms.Control.ControlNativeWindow.OnMessage(Message&amp; m)
   at System.Windows.Forms.Control.ControlNativeWindow.WndProc(Message&amp; m)
   at System.Windows.Forms.NativeWindow.Callback(IntPtr hWnd, Int32 msg, IntPtr wparam, IntPtr lparam)


************** Loaded Assemblies **************
mscorlib
    Assembly Version: 2.0.0.0
    Win32 Version: 2.0.50727.5466 (Win7SP1GDR.050727-5400)
    CodeBase: file:///C:/Windows/Microsoft.NET/Framework/v2.0.50727/mscorlib.dll
----------------------------------------
MongoVUE
    Assembly Version: 1.5.3.0
    Win32 Version: 1.5.3.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/MongoVUE.exe
----------------------------------------
BitFactory.Logging
    Assembly Version: 1.5.2.0
    Win32 Version: 1.5.2.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/BitFactory.Logging.DLL
----------------------------------------
System.Windows.Forms
    Assembly Version: 2.0.0.0
    Win32 Version: 2.0.50727.5468 (Win7SP1GDR.050727-5400)
    CodeBase: file:///C:/Windows/assembly/GAC_MSIL/System.Windows.Forms/2.0.0.0__b77a5c561934e089/System.Windows.Forms.dll
----------------------------------------
System
    Assembly Version: 2.0.0.0
    Win32 Version: 2.0.50727.5467 (Win7SP1GDR.050727-5400)
    CodeBase: file:///C:/Windows/assembly/GAC_MSIL/System/2.0.0.0__b77a5c561934e089/System.dll
----------------------------------------
System.Drawing
    Assembly Version: 2.0.0.0
    Win32 Version: 2.0.50727.5467 (Win7SP1GDR.050727-5400)
    CodeBase: file:///C:/Windows/assembly/GAC_MSIL/System.Drawing/2.0.0.0__b03f5f7f11d50a3a/System.Drawing.dll
----------------------------------------
ComponentFactory.Krypton.Toolkit
    Assembly Version: 4.3.2.0
    Win32 Version: 4.3.2.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/ComponentFactory.Krypton.Toolkit.DLL
----------------------------------------
System.Configuration
    Assembly Version: 2.0.0.0
    Win32 Version: 2.0.50727.5420 (Win7SP1.050727-5400)
    CodeBase: file:///C:/Windows/assembly/GAC_MSIL/System.Configuration/2.0.0.0__b03f5f7f11d50a3a/System.Configuration.dll
----------------------------------------
System.Xml
    Assembly Version: 2.0.0.0
    Win32 Version: 2.0.50727.5420 (Win7SP1.050727-5400)
    CodeBase: file:///C:/Windows/assembly/GAC_MSIL/System.Xml/2.0.0.0__b77a5c561934e089/System.Xml.dll
----------------------------------------
System.Management
    Assembly Version: 2.0.0.0
    Win32 Version: 2.0.50727.5420 (Win7SP1.050727-5400)
    CodeBase: file:///C:/Windows/assembly/GAC_MSIL/System.Management/2.0.0.0__b03f5f7f11d50a3a/System.Management.dll
----------------------------------------
DevExpress.Utils.v10.2
    Assembly Version: 10.2.8.0
    Win32 Version: 10.2.8.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/DevExpress.Utils.v10.2.DLL
----------------------------------------
MongoDB.Bson
    Assembly Version: 1.3.1.4349
    Win32 Version: 1.3.1.4349
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/MongoDB.Bson.DLL
----------------------------------------
DevExpress.XtraTreeList.v10.2
    Assembly Version: 10.2.8.0
    Win32 Version: 10.2.8.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/DevExpress.XtraTreeList.v10.2.DLL
----------------------------------------
MongoDB.Driver
    Assembly Version: 1.3.1.4349
    Win32 Version: 1.3.1.4349
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/MongoDB.Driver.DLL
----------------------------------------
System.Data
    Assembly Version: 2.0.0.0
    Win32 Version: 2.0.50727.5459 (Win7SP1GDR.050727-5400)
    CodeBase: file:///C:/Windows/assembly/GAC_32/System.Data/2.0.0.0__b77a5c561934e089/System.Data.dll
----------------------------------------
QWhale.Editor
    Assembly Version: 1.62.4104.36377
    Win32 Version: 1.62.4104.36377
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/QWhale.Editor.DLL
----------------------------------------
ComponentFactory.Krypton.Navigator
    Assembly Version: 4.3.2.0
    Win32 Version: 4.3.2.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/ComponentFactory.Krypton.Navigator.DLL
----------------------------------------
ComponentFactory.Krypton.Docking
    Assembly Version: 4.3.2.0
    Win32 Version: 4.3.2.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/ComponentFactory.Krypton.Docking.DLL
----------------------------------------
ComponentFactory.Krypton.Workspace
    Assembly Version: 4.3.2.0
    Win32 Version: 4.3.2.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/ComponentFactory.Krypton.Workspace.DLL
----------------------------------------
Argotic.Core
    Assembly Version: 2008.0.2.0
    Win32 Version: 2008.0.2.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/Argotic.Core.DLL
----------------------------------------
Argotic.Common
    Assembly Version: 2008.0.2.0
    Win32 Version: 2008.0.2.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/Argotic.Common.DLL
----------------------------------------
Argotic.Extensions
    Assembly Version: 2008.0.2.0
    Win32 Version: 2008.0.2.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/Argotic.Extensions.DLL
----------------------------------------
zrhbhik5
    Assembly Version: 2.0.0.0
    Win32 Version: 2.0.50727.5467 (Win7SP1GDR.050727-5400)
    CodeBase: file:///C:/Windows/assembly/GAC_MSIL/System/2.0.0.0__b77a5c561934e089/System.dll
----------------------------------------
Renci.SshNet
    Assembly Version: 1.0.0.0
    Win32 Version: 1.0.0.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/Renci.SshNet.DLL
----------------------------------------
DevExpress.XtraEditors.v10.2
    Assembly Version: 10.2.8.0
    Win32 Version: 10.2.8.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/DevExpress.XtraEditors.v10.2.DLL
----------------------------------------
DevExpress.Data.v10.2
    Assembly Version: 10.2.8.0
    Win32 Version: 10.2.8.0
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/DevExpress.Data.v10.2.DLL
----------------------------------------
System.Core
    Assembly Version: 3.5.0.0
    Win32 Version: 3.5.30729.5420 built by: Win7SP1
    CodeBase: file:///C:/Windows/assembly/GAC_MSIL/System.Core/3.5.0.0__b77a5c561934e089/System.Core.dll
----------------------------------------
WindowsBase
    Assembly Version: 3.0.0.0
    Win32 Version: 3.0.6920.5448 built by: Win7SP1GDR
    CodeBase: file:///C:/Windows/assembly/GAC_MSIL/WindowsBase/3.0.0.0__31bf3856ad364e35/WindowsBase.dll
----------------------------------------
QWhale.Common
    Assembly Version: 1.62.4104.36375
    Win32 Version: 1.62.4104.36375
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/QWhale.Common.DLL
----------------------------------------
QWhale.Syntax
    Assembly Version: 1.62.4104.36376
    Win32 Version: 1.62.4104.36376
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/QWhale.Syntax.DLL
----------------------------------------
QWhale.Syntax.Schemes
    Assembly Version: 1.62.4104.36378
    Win32 Version: 1.62.4104.36378
    CodeBase: file:///C:/Program%20Files%20(x86)/MongoVUE/MongoVUE%201.5.3/QWhale.Syntax.Schemes.DLL
----------------------------------------
v1zaffjg
    Assembly Version: 1.62.4104.36376
    Win32 Version: 2.0.50727.5467 (Win7SP1GDR.050727-5400)
    CodeBase: file:///C:/Windows/assembly/GAC_MSIL/System/2.0.0.0__b77a5c561934e089/System.dll
----------------------------------------

************** JIT Debugging **************
To enable just-in-time (JIT) debugging, the .config file for this
application or computer (machine.config) must have the
jitDebugging value set in the system.windows.forms section.
The application must also be compiled with debugging
enabled.

For example:

&lt;configuration&gt;
    &lt;system.windows.forms jitDebugging=""true"" /&gt;
&lt;/configuration&gt;

When JIT debugging is enabled, any unhandled exception
will be sent to the JIT debugger registered on the computer
rather than be handled by this dialog box.
</code></pre>
","90883","","","","","2013-05-22 20:02:29","How to remove a ""document"" in MongoDB using MongoVUE?","<mongodb><user-interface><jit><mongovue>","0","3","","",""
"15654228","1","15656077","","2013-03-27 08:10:35","","2","3447","<p>Iam trying to sort some documents by a date of a embedded document. My documents looks like:</p>

<pre><code>[
    {
        name: 'item1',
        slots: [
            {
                date : ISODate(""2013-01-18T23:00:00Z"")
            },
            {
                date : ISODate(""2013-02-05T23:00:00Z"")
            },
            {
                date : ISODate(""2013-03-24T23:00:00Z"")
            },
        ]
    },
    {
        name: 'item2',
        slots: [
            {
                date : ISODate(""2013-01-12T23:00:00Z"")
            },
            {
                date : ISODate(""2013-01-03T23:00:00Z"")
            },
            {
                date : ISODate(""2013-03-04T23:00:00Z"")
            },
        ]
    },
    {
        name: 'item3',
        slots: [
            {
                date : ISODate(""2013-03-14T23:00:00Z"")
            },
            {
                date : ISODate(""2013-02-18T23:00:00Z"")
            },
            {
                date : ISODate(""2013-03-07T23:00:00Z"")
            },
        ]
    }
]
</code></pre>

<p>I need the result ordered by slots.date ascending. So result should look like:</p>

<pre><code>[
    {
        name: 'item2',
        slots: [
            {
                date : ISODate(""2013-01-03T23:00:00Z"")
            },
            {
                date : ISODate(""2013-01-12T23:00:00Z"")
            },              
            {
                date : ISODate(""2013-03-04T23:00:00Z"")
            },
        ]
    },
    {
        name: 'item1',
        slots: [
            {
                date : ISODate(""2013-01-18T23:00:00Z"")
            },
            {
                date : ISODate(""2013-02-05T23:00:00Z"")
            },
            {
                date : ISODate(""2013-03-24T23:00:00Z"")
            },
        ]
    },      
    {
        name: 'item3',
        slots: [
            {
                date : ISODate(""2013-02-18T23:00:00Z"")
            },
            {
                date : ISODate(""2013-03-07T23:00:00Z"")
            },
            {
                date : ISODate(""2013-03-14T23:00:00Z"")
            }
        ]
    }
]
</code></pre>

<p>First item2, becouse it contains the earliest slot.date (ISODate(""2013-01-03T23:00:00Z"")). Second item1 becouse it contains the 2nd earliest date(ISODate(""2013-01-18T23:00:00Z"")) and so on .... its also possible to sort the dates in the embedded document?</p>

<p>What i have tried:</p>

<pre><code>.sort({{slots.date : 1}})
</code></pre>

<p>But i get a syntax error. I use MongoVUE to test the query, may MongoVUE cant run sorting on embedded documentens? Its that even possible what i want to do?</p>
","1490863","","","","","2013-03-27 10:00:49","Sort by embedded document","<mongodb><sorting><mongovue>","1","0","","",""
"40175450","1","","","2016-10-21 11:24:31","","2","43","<p>We are doing a DB Upgradation for WSo2 Governance Registry upgradation from 4.5.3 to 4.6.0. The sql scripts available in the documentation for creating some db schema in staging database is having discrepancy like scripts for creating few tables are missing. Can anyone provide valid scripts for staging database as we are trying out with mySql/Oracle database?</p>

<p>The reference link I am following is shown as below:
<a href=""https://docs.wso2.com/display/Governance460/Upgrading+from+the+Previous+Release"" rel=""nofollow"">https://docs.wso2.com/display/Governance460/Upgrading+from+the+Previous+Release</a></p>
","6903277","","3168721","","2017-02-05 15:24:52","2017-02-05 15:24:52","WSO2 Governance Registry upgrade - DB Scripts Issue","<wso2><wso2greg><governance-registry>","0","5","","",""
"41853156","1","41854096","","2017-01-25 13:41:25","","0","40","<p>Is there a way to view what is the current/active Classification Function that the Resource Governor is currently using ?</p>
","2072478","","1016567","","2017-01-25 15:28:10","2017-01-25 15:28:10","How to view current Resource Governor Classification Function","<sql-server><sql-server-2012><resource-governor>","1","0","","",""
"13766045","1","13766162","","2012-12-07 15:27:44","","7","3369","<p>Okay I am pretty sure this thing must be a bug... I have to enter the month previous to what I am looking for:</p>

<pre><code>{
   ""SportId"":""Horse Racing"",
   ""Date"":{$gt: new Date(2012,11,4)}
}
</code></pre>

<p>Explain output:</p>

<pre><code>[ 15:21:39 ]
db.Fixture.find({ ""SportId"" : ""Horse Racing"", ""Date"" : { ""$gt"" : ISODate(""2012-12-04T00:00:00Z"") } }).limit(50);
db.Fixture.find({ ""SportId"" : ""Horse Racing"", ""Date"" : { ""$gt"" : ISODate(""2012-12-04T00:00:00Z"") } }).limit(50).explain();
</code></pre>

<p>Can anyone explain this - better than above? Not essential as now that I know I can work around it. But it seems like a pretty strange thing to happen.</p>
","966609","","966609","","2015-04-01 08:50:43","2015-04-01 08:50:43","MongoVue date search adds 1 to month","<mongodb><mongovue>","1","0","","",""
"40261562","1","","","2016-10-26 11:51:56","","1","62","<p>I am trying to add the artifact through SOAP UI withstandard JSON format mentioned in WSO2 Greg documentation:</p>

<p>Below is the exception :</p>

<blockquote>
  <p>ERROR {org.wso2.carbon.governance.api.common.GovernanceArtifactManager} -  Failed to add artifact: artifact id: 34d84d58-9102-48db-903a-932d7a0141f8, path: /trunk/restservices/1.0.0/R1_Demo2. An exception occurred while executing handler chain. null {org.wso2.carbon.governance.api.common.GovernanceArtifactManager}
  org.wso2.carbon.registry.core.exceptions.RegistryException: An exception occurred while executing handler chain. null
      at org.wso2.carbon.registry.core.jdbc.handlers.HandlerManager.get(HandlerManager.java:2466)
      at org.wso2.carbon.registry.core.jdbc.handlers.HandlerLifecycleManager.get(HandlerLifecycleManager.java:910)
      at org.wso2.carbon.registry.core.jdbc.EmbeddedRegistry.get(EmbeddedRegistry.java:512)
      at org.wso2.carbon.registry.extensions.utils.CommonUtil.getDefaultLifecycle(CommonUtil.java:794)
      at org.wso2.carbon.registry.extensions.handlers.utils.RESTServiceUtils.addServiceToRegistry(RESTServiceUtils.java:406)
      at org.wso2.carbon.registry.extensions.handlers.RESTServiceMediaTypeHandler.put(RESTServiceMediaTypeHandler.java:198)
      at org.wso2.carbon.registry.core.jdbc.handlers.HandlerManager.put(HandlerManager.java:2503)
      at org.wso2.carbon.registry.core.jdbc.handlers.HandlerLifecycleManager.put(HandlerLifecycleManager.java:957)
      at org.wso2.carbon.registry.core.jdbc.EmbeddedRegistry.put(EmbeddedRegistry.java:697)
      at org.wso2.carbon.registry.core.caching.CacheBackedRegistry.put(CacheBackedRegistry.java:591)
      at org.wso2.carbon.registry.core.session.UserRegistry.putInternal(UserRegistry.java:828)
      at org.wso2.carbon.registry.core.session.UserRegistry.access$1000(UserRegistry.java:61)
      at org.wso2.carbon.registry.core.session.UserRegistry$11.run(UserRegistry.java:804)
      at org.wso2.carbon.registry.core.session.UserRegistry$11.run(UserRegistry.java:801)
      at java.security.AccessController.doPrivileged(Native Method)
      at org.wso2.carbon.registry.core.session.UserRegistry.put(UserRegistry.java:801)
      at org.wso2.carbon.governance.api.common.GovernanceArtifactManager.addGovernanceArtifact(GovernanceArtifactManager.java:208)
      at org.wso2.carbon.governance.api.generic.GenericArtifactManager.addGenericArtifact(GenericArtifactManager.java:218)
      at org.wso2.carbon.governance.rest.api.Asset.createGovernanceAsset(Asset.java:505)
      at org.wso2.carbon.governance.rest.api.Asset.createAsset(Asset.java:172)
      at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
      at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
      at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
      at java.lang.reflect.Method.invoke(Method.java:483)
      at org.apache.cxf.service.invoker.AbstractInvoker.performInvocation(AbstractInvoker.java:188)
      at org.apache.cxf.service.invoker.AbstractInvoker.invoke(AbstractInvoker.java:104)
      at org.apache.cxf.jaxrs.JAXRSInvoker.invoke(JAXRSInvoker.java:204)
      at org.apache.cxf.jaxrs.JAXRSInvoker.invoke(JAXRSInvoker.java:101)
      at org.apache.cxf.interceptor.ServiceInvokerInterceptor$1.run(ServiceInvokerInterceptor.java:58)
      at org.apache.cxf.interceptor.ServiceInvokerInterceptor.handleMessage(ServiceInvokerInterceptor.java:94)
      at org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(PhaseInterceptorChain.java:272)
      at org.apache.cxf.transport.ChainInitiationObserver.onMessage(ChainInitiationObserver.java:121)
      at org.apache.cxf.transport.http.AbstractHTTPDestination.invoke(AbstractHTTPDestination.java:249)
      at org.apache.cxf.transport.servlet.ServletController.invokeDestination(ServletController.java:248)
      at org.apache.cxf.transport.servlet.ServletController.invoke(ServletController.java:222)</p>
</blockquote>
","6743773","","4390212","","2016-10-26 12:02:05","2016-10-26 12:02:05","Unable to add artifact using WSO2 governance REST API into governance registry, as it is throwing exception. Can somebody help to resolve this issue?","<java><wso2><wso2greg><governance-registry>","0","1","","",""
"22407728","1","","","2014-03-14 14:24:15","","2","2521","<p><a href=""https://data.cms.gov/Medicare/Inpatient-Prospective-Payment-System-IPPS-Provider/97k6-zzx3"" rel=""nofollow noreferrer"">This data.gov website</a> gives an OData data export with instructions to use the link <a href=""http://data.cms.gov/OData.svc/97k6-zzx3"" rel=""nofollow noreferrer""><code>http://data.cms.gov/OData.svc/97k6-zzx3</code></a></p>

<p><img src=""https://i.stack.imgur.com/VWlwl.png"" alt=""https://data.cms.gov/Medicare/Inpatient-Prospective-Payment-System-IPPS-Provider/97k6-zzx3 screenshot""></p>

<p>(After Nugeting <a href=""https://www.nuget.org/packages/Microsoft.Data.Services.Client/"" rel=""nofollow noreferrer""><code>Install-Package Microsoft.Data.Services.Client</code></a> version 5.6.1)  I attempt to use the full link to ""Add Service Reference"" to my C# project in either Visual Studio 2012 or Visual Studio 2013, I get <code>There was an error downloading 'http://data.cms.gov/OData.svc/97k6-zzx3/_vti_bin/ListData.svc/$metadata'.
The request failed with HTTP status 404: Not Found. ...</code></p>

<p><img src=""https://i.stack.imgur.com/r5a9i.png"" alt=""Visual Studio error message 1""></p>

<p>If I truncate the URL to <a href=""http://data.cms.gov/OData.svc"" rel=""nofollow noreferrer""><code>http://data.cms.gov/OData.svc</code></a> then I get one step further, but still an error <code>The custom tool 'DataServicesCoreClientGenerator' failed.  Data service client code-generation failed:  Schema specified is not valid.  Errors: ... The 'Name' attribute is invalid - the value '97k6-zzx3' is invalid according to its datatype</code> (I suppose since C# identifiers cannot begin with digits) </p>

<p><img src=""https://i.stack.imgur.com/GBLmb.png"" alt=""Visual Studio error message 2""></p>

<p>Is this a bug with data.cms.gov or Visual Studio (etc)?  Is there a close workaround?</p>

<p>Thanks!</p>
","162273","","","","","2014-03-14 15:01:25","Visual Studio OData ""Add Service Reference"" code-gen failing","<c#><web-services><odata><data.gov>","1","0","1","",""
"31433368","1","31433773","","2015-07-15 14:34:34","","0","798","<p>I have to find all the documents which include ""p396:branchCode"" as key in MongoDB.Value does not matter,can be anything.I tried using</p>

<pre><code>{""p396:branchCode"": new RegExp("".*"")}
</code></pre>

<p>in MongoVUE but i found nothing.
My db is very nested and branchCode has superkey ""p396:checkTellersEApproveStatus""</p>
","972733","","972733","","2015-07-21 16:22:54","2015-07-21 16:22:54","How to find specific key in MongoDB?","<mongodb><mongovue>","3","0","","",""
"44676186","1","44678010","","2017-06-21 12:30:19","","0","47","<p>Imagine, we have 2 Azure storage accounts, one of them is regular, other one - Government (or Germany, Chine etc.).
Here is how we create CloudBlobClient:</p>

<pre><code>    private const string ConnectionStringTemplate = ""DefaultEndpointsProtocol={0};AccountName={1};AccountKey={2};"";

    public static CloudBlobClient Create(string protocol, string accountName, string accountKey)
    {
        var connectionString = string.Format(CultureInfo.InvariantCulture, ConnectionStringTemplate, protocol, accountName, accountKey);
        var account = CloudStorageAccount.Parse(connectionString);

        return account.CreateCloudBlobClient();
    }
</code></pre>

<p>This code works fine for regular account, but for Government one doesn't. We should specify EndpointSuffix (core.usgovcloudapi.net instead of core.windows.net which is default), and connection string should be like this:</p>

<pre><code>""DefaultEndpointsProtocol={0};AccountName={1};AccountKey={2};EndpointSuffix={3}"";
</code></pre>

<p>So, the question is, how can I know which account is if have only AccountName and AccountKey? Is there some API method to check account type or endpoint suffix for them?</p>
","3099244","","3911457","","2017-06-24 17:17:45","2017-06-24 17:17:45","Azure cloud storage account with custom endpoint suffix","<azure><cloud><windows-azure-storage><azure-storage-blobs><azure-gov>","2","0","","",""
"41901677","1","","","2017-01-27 19:34:01","","1","60","<p>How can I do the integration of WSO2 GREG with Jenkins?, I was looking for some tutorial or information about this topic on the oficial page, but there is no documentation, so, I don't know if I have to pay for  support or something similar.</p>

<p>Thank you beforehand.</p>
","7480503","","","","","2017-01-27 19:34:01","Integration WSO2 Governance Registry with Jenkins","<wso2><wso2greg><governance-registry>","0","2","0","",""
"30788195","1","30793451","","2015-06-11 18:02:42","","-1","1311","<p>I am just trying to learn MongoDB. I followed this walktrough to install it:</p>

<p><a href=""http://docs.mongodb.org/manual/tutorial/install-mongodb-on-windows/"" rel=""nofollow noreferrer"">http://docs.mongodb.org/manual/tutorial/install-mongodb-on-windows/</a></p>

<p>Here is my screenshot for mongod.exe:</p>

<p><img src=""https://i.stack.imgur.com/TN7WM.jpg"" alt=""mongod.exe""></p>

<p>And here isthe screenshot of mongo.exe:</p>

<p><img src=""https://i.stack.imgur.com/Y56Zr.jpg"" alt=""mongo.exe""></p>

<p>It seems everything is fine to me. Am I wrong?</p>

<p>During my googlings I decided that MongoVue is a good management application for MongoDB by a cool user interface. So I downloaded and installed it. Here is the screen I see when I opened it:</p>

<p><img src=""https://i.stack.imgur.com/bXjtO.jpg"" alt=""mongovue""></p>

<p>How do I have to fill these fields to create a connection from MongoVue to MongoDB? Do I have to do something else before that?</p>
","104969","","76337","","2015-06-12 00:26:14","2015-12-14 19:53:08","How to start using MongoDB and MongoVue?","<asp.net><windows><mongodb><mongovue>","1","1","","2016-08-03 06:48:49",""
"40431320","1","","","2016-11-04 20:35:53","","1","129","<p>I was getting a compile error which led me to believe that I had the wrong version of a library in my vendor folder. The first task was to determine what revision of the library was correct. I needed to find the version of the library source that contained the string ""VolumeCreateRequest"". For that I used this trick from the root folder of the library:</p>

<pre><code>git rev-list --all | xargs git grep VolumeCreateRequest
</code></pre>

<p>From that I found the version hash: <code>06f160237426e705ed214a4f087d4aeea32c0a8b</code>:</p>

<p>So then I tried to add that version into my vendor folder
<code>go vendor add github.com/docker/docker/...@06f160237426e705ed214a4f087d4aeea32c0a8b</code></p>

<p>But it doesn't work. When I check the library's version using git it does <em>not</em> report the version I just fetched. </p>

<pre><code>git log -n 1 --pretty=format:""%H""
</code></pre>

<p>The vendor.json file also contains the wrong version</p>

<p>so what's up? After carefully reading the docs I see go vender <em>add</em> just silently ignores the <code>@06f160237426e705ed214a4f087d4aeea32c0a8b</code> on the end of my fetch URI.</p>

<p>The correct command is go vendor <strong>fetch</strong> which supports the @version</p>

<p><code>govendor fetch  github.com/docker/docker/...@06f160237426e705ed214a4f087d4aeea32c0a8b</code> </p>

<p>Another way to accomplish this is to git checkout the version you want of the library, in your GOPATH (i.e. not in your vendor folder), then <code>govendor add</code> the package from your GOPATH</p>

<p>So now I check the git version and we are all good. Then the next problem occurred. Our generate.go file (invoked by <code>go generate</code>) is going in and overwriting the desired version in my <code>vendor.json</code> with what was on my GOPATH.</p>

<p>The sequence in our <code>generate.go</code> is:</p>

<pre><code>//go:generate govendor add +external
//go:generate govendor fetch +missing
//go:generate go vendor sync
</code></pre>

<p>This turned out to be wrong because the add would overwrite my changes, then the sync is ineffectual because vendor.json already infected with wrong version.</p>

<p>The correct sequence is this:</p>

<pre><code>//go:generate govendor sync
//go:generate govendor add +external
//go:generate govendor fetch +missing
</code></pre>

<p>In this way, your customized vendor.json will sync the vendor folder to what is <em>desired</em> first, and only <em>after</em> that will external and missing dependencies be downloaded.</p>

<p>Finally, several dependencies actually would not compile at all do to platform specific stuff. To cure this, I add these lines in generate.go to remove those broken dependencies, <em>after</em> I sync, add, fetch</p>

<pre><code>//go:generate govendor remove github.com/docker/docker/runconfig
//go:generate govendor remove github.com/docker/docker/libcontainerd
//go:generate govendor remove github.com/docker/libcompose/test
//go:generate govendor remove github.com/Microsoft/...
</code></pre>
","4100624","","4100624","","2016-11-04 20:43:34","2016-11-04 20:43:34","Why doesn't ""go vendor add"" work with a revision number","<go><dependency-management><govendor>","0","1","","",""
